name,number_successful_grasps,total_time,pos_drift_under_005,pos_drift_under_010,pos_drift_under_015,pos_drift_under_025,rot_drift_under_010,rot_drift_under_012,rot_drift_under_015,rot_drift_under_025,rot_pos_setting_1,rot_pos_setting_2,rot_pos_setting_3,rot_pos_setting_4
Hasbro_Dont_Wake_Daddy_Board_Game_NJnjGna4u1a,2,23.8215172290802,0,0,0,1,2,2,2,2,0,0,0,1
Spritz_Easter_Basket_Plastic_Teal,1,25.93049120903015,0,0,0,0,0,0,0,0,0,0,0,0
60_CONSTRUCTION_SET,17,82.88071250915527,0,0,0,5,8,10,12,16,0,0,0,5
065-h_cups,151,302.5209493637085,0,1,35,92,66,100,123,147,0,1,35,92
Razer_Taipan_Black_Ambidextrous_Gaming_Mouse,67,197.20935320854187,0,2,14,39,23,30,39,58,0,1,13,38
UGG_Jena_Womens_Java_7,8,78.682776927948,0,0,0,2,4,6,7,8,0,0,0,2
House_of_Cards_The_Complete_First_Season_4_Discs_DVD,3,66.23997640609741,0,0,0,1,1,1,2,3,0,0,0,1
002_master_chef_can_orig,4,73.70654892921448,0,0,0,1,1,2,3,4,0,0,0,1
Womens_Suede_Bahama_in_Graphite_Suede_t22AJSRjBOX,30,150.415593624115,0,0,1,4,13,17,21,27,0,0,1,4
Neat_Solutions_Character_Bib_2_pack,19,54.20119976997376,0,1,2,2,2,3,4,11,0,1,2,2
073-c_lego_duplo,192,478.8485028743744,3,30,69,148,60,84,110,176,2,23,53,136
Ecoforms_Plant_Container_S24Turquoise,8,50.17504334449768,0,2,2,2,2,2,3,5,0,2,2,2
Mattel_SKIP_BO_Card_Game,5,79.73075270652771,0,0,1,1,2,3,3,5,0,0,1,1
Seagate_1TB_Backup_Plus_portable_drive_Blue,16,106.17094111442566,3,4,7,10,11,11,13,15,3,4,7,10
Razer_Blackwidow_Tournament_Edition_Keyboard,4,46.99775791168213,0,0,0,0,1,1,1,4,0,0,0,0
Polar_Herring_Fillets_Smoked_Peppered_705_oz_total,36,176.65036296844482,1,5,7,25,17,23,28,35,1,5,7,25
Simon_Swipe_Game,23,65.68005013465881,0,4,7,11,10,12,12,17,0,4,6,11
