name,number_successful_grasps,total_time,pos_drift_under_005,pos_drift_under_010,pos_drift_under_015,pos_drift_under_025,rot_drift_under_010,rot_drift_under_012,rot_drift_under_015,rot_drift_under_025,rot_pos_setting_1,rot_pos_setting_2,rot_pos_setting_3,rot_pos_setting_4
Sterilite_Caddy_Blue_Sky_17_58_x_12_58_x_9_14,0,10.01267957687378,0,0,0,0,0,0,0,0,0,0,0,0
Cole_Hardware_Antislip_Surfacing_White_2_x_60,29,40.98476576805115,1,10,14,23,13,15,20,26,1,9,14,23
Tory_Burch_Reva_Metal_Logo_Litus_Snake_Print_in_dark_BranchGold,85,147.55874943733215,12,37,48,74,41,51,60,75,7,26,38,70
Mens_ASV_Billfish_Boat_Shoe_in_Dark_Brown_Leather_zdHVHXueI3w,0,9.62711262702942,0,0,0,0,0,0,0,0,0,0,0,0
Reebok_R_CROSSFIT_OLY_UFORM,0,13.522329092025757,0,0,0,0,0,0,0,0,0,0,0,0
TZX_Runner,0,10.777458429336548,0,0,0,0,0,0,0,0,0,0,0,0
Ecoforms_Plant_Container_S24Turquoise,30,133.80240154266355,8,13,18,21,12,14,17,25,6,11,16,20
PureFlow_2_Color_RylPurHibiscusBlkSlvrWht_Size_50,0,8.561389207839966,0,0,0,0,0,0,0,0,0,0,0,0
Sienna_Brown_Croc_Tieks_Patent_Leather_Crocodile_Print_Ballet_Flats,9,37.80080604553223,3,5,6,8,9,9,9,9,3,5,6,8
Luigis_Mansion_Dark_Moon_Nintendo_3DS_Game,70,183.95341849327087,22,45,56,67,23,28,34,52,14,26,33,52
Mens_Largo_Slip_On_in_Taupe_gooyS417q4R,0,12.248654127120972,0,0,0,0,0,0,0,0,0,0,0,0
Pokmon_X_Nintendo_3DS_Game,68,193.0416784286499,21,48,59,65,18,22,31,49,12,20,31,49
Spectrum_Wall_Mount,84,122.07957458496094,27,52,70,81,34,37,50,66,20,33,49,65
Schleich_Allosaurus,70,109.52213883399963,11,36,59,68,52,59,62,67,10,34,57,66
Utana_5_Porcelain_Ramekin_Large,13,36.97753691673279,3,6,9,13,7,7,8,12,3,6,8,12
3M_Vinyl_Tape_Green_1_x_36_yd,75,105.6056022644043,9,50,63,69,41,45,52,65,7,40,50,65
Nestle_Candy_19_oz_Butterfinger_Singles_116567,152,253.02766275405884,40,122,145,152,63,80,93,125,26,78,92,125
065-a_cups,403,379.7928326129913,34,190,287,354,274,303,325,376,33,180,266,339
PhosphOmega,100,158.14323091506958,18,65,82,95,74,80,89,97,17,62,82,95
Perricone_MD_Skin_Clear_Supplements,0,3.430853366851806,0,0,0,0,0,0,0,0,0,0,0,0
Razer_BlackWidow_Stealth_2014_Keyboard_07VFzIVabgh,1,29.204195737838745,0,0,0,0,1,1,1,1,0,0,0,0
Womens_Sparkle_Suede_Bahama_in_Silver_Sparkle_Suede_Grey_Patent_tYrIBLMhSTN,8,38.24696445465088,1,2,2,4,3,3,3,6,1,2,2,4
Canon_Pixma_Chromalife_100_Magenta_8,158,272.02410316467285,36,97,128,151,63,72,96,139,33,68,95,139
LEGO_5887_Dino_Defense_HQ,0,11.94008469581604,0,0,0,0,0,0,0,0,0,0,0,0
