name,number_successful_grasps,total_time,pos_drift_under_005,pos_drift_under_010,pos_drift_under_015,pos_drift_under_025,rot_drift_under_010,rot_drift_under_012,rot_drift_under_015,rot_drift_under_025,rot_pos_setting_1,rot_pos_setting_2,rot_pos_setting_3,rot_pos_setting_4
Seagate_Archive_HDD_8_TB_Internal_hard_drive_SATA_6Gbs_35_ST8000AS0002,18,198.6563606262207,1,10,11,16,12,12,15,18,1,10,11,16
Olive_Kids_Dinosaur_Land_Pack_n_Snack,0,8.17835545539856,0,0,0,0,0,0,0,0,0,0,0,0
Azure_Snake_Tieks_Leather_Snake_Print_Ballet_Flats,43,145.7359585762024,3,17,29,38,28,30,35,43,3,14,28,38
Supernatural_Ouija_Board_Game,0,30.650099992752075,0,0,0,0,0,0,0,0,0,0,0,0
Vtech_Roll_Learn_Turtle,1,37.94819664955139,0,0,0,1,0,1,1,1,0,0,0,1
Beetle_Adventure_Racing_Nintendo_64,22,321.7769935131073,7,14,19,21,13,15,21,21,7,13,19,21
Womens_Hikerfish_Boot_in_Linen_Leather_Sparkle_Suede_QktIyAkonrU,5,73.07958936691284,0,0,2,4,1,2,3,4,0,0,2,3
ASICS_HyperRocketgirl_SP_5_WhiteMalibu_BlueBlack,32,126.38955211639404,0,7,11,19,17,20,26,32,0,6,11,19
Ecoforms_Plant_Container_FB6_Tur,18,65.36179518699646,3,3,5,11,5,7,9,12,3,3,5,10
Perricone_MD_Skin_Total_Body_Supplements,0,31.25635266304016,0,0,0,0,0,0,0,0,0,0,0,0
Reebok_CL_RAYEN,7,60.55418562889099,0,1,2,6,4,5,7,7,0,1,2,6
In_Green_Company_Surface_Saver_Ring_10_Terra_Cotta,76,249.0705239772797,6,28,45,59,46,49,55,69,6,26,42,59
063-b_marbles,961,724.5801665782928,181,641,895,961,461,651,849,961,133,487,812,961
Pokmon_Conquest_Nintendo_DS_Game,22,221.84551811218265,5,17,20,21,14,16,19,22,5,15,19,21
Seagate_1TB_Backup_Plus_portable_drive_Silver,23,287.4806079864502,6,13,16,19,13,14,18,22,6,11,16,19
Ecoforms_Planter_Pot_GP12AAvocado,21,93.22639441490172,1,4,6,10,6,6,7,13,1,4,6,9
Lalaloopsy_Peanut_Big_Top_Tricycle,144,288.0798573493957,18,59,93,122,64,80,100,133,14,45,77,117
Timberland_Womens_Classic_Amherst_2Eye_Boat_Shoe,24,101.21461510658264,0,5,9,16,13,16,19,23,0,4,9,16
BUNNY_RACER,98,220.97260117530823,7,34,60,88,46,62,78,96,6,27,52,87
FRACTION_FUN_n4h4qte23QR,32,139.78578519821167,5,18,26,32,23,26,28,31,5,18,25,31
012_strawberry,923,689.7495210170746,23,322,801,922,270,445,700,922,4,202,627,921
Poppin_File_Sorter_Pink,45,66.74941205978394,8,17,27,34,29,33,35,42,7,17,26,33
Samoa_onepiece,9,60.25549292564392,0,1,2,2,1,2,4,6,0,1,2,2
TERREX_FAST_X_GTX,1,43.97161769866944,0,0,0,0,0,0,0,1,0,0,0,0
Womens_Canvas_Bahama_in_Black_vnJULsDVyq5,35,135.02261018753052,1,10,14,31,21,27,31,35,0,9,13,31
Central_Garden_Flower_Pot_Goo_425,35,111.86446189880373,2,11,15,20,13,15,17,24,2,11,14,19
D_ROSE_ENGLEWOOD_II,1,50.31731367111206,0,0,1,1,0,1,1,1,0,0,1,1
Cole_Hardware_Saucer_Glazed_6,114,241.44807624816892,17,63,87,98,56,65,79,98,16,51,75,92
004_sugar_box,19,129.51330089569092,0,6,9,14,9,10,15,19,0,5,8,14
Mario_Party_9_Wii_Game,11,162.06106424331665,1,6,8,9,6,7,7,9,1,5,6,8
Home_Fashions_Washcloth_Linen,13,188.9887945652008,1,7,11,13,6,9,10,13,1,6,9,13
45oz_RAMEKIN_ASST_DEEP_COLORS,159,249.90191173553467,28,75,109,137,64,81,104,135,23,52,84,121
Twinlab_100_Whey_Protein_Fuel_Vanilla,0,12.894799709320068,0,0,0,0,0,0,0,0,0,0,0,0
BIA_Cordon_Bleu_White_Porcelain_Utensil_Holder_900028,9,34.403621196746826,0,0,1,2,1,1,3,5,0,0,1,2
JBL_Charge_Speaker_portable_wireless_wired_Green,9,99.51613974571228,1,4,5,9,2,4,5,9,1,3,4,9
Teenage_Mutant_Ninja_Turtles_Rahzar_Action_Figure,155,334.2319712638855,13,41,64,107,70,81,103,147,12,35,56,106
Toys_R_Us_Treat_Dispenser_Smart_Puzzle_Foobler,0,14.72578501701355,0,0,0,0,0,0,0,0,0,0,0,0
Reebok_TRIPLE_BREAK_LITE,13,93.34229254722597,0,1,3,8,9,12,12,13,0,1,3,8
SORTING_TRAIN,32,122.21674370765686,5,7,14,25,10,15,20,31,3,6,11,24
Perricone_MD_Firming_Neck_Therapy_Treatment,39,176.49496006965637,1,13,27,37,15,24,31,38,1,10,25,36
Beyonc_Life_is_But_a_Dream_DVD,18,188.94111609458923,4,10,15,17,9,10,12,17,4,7,12,17
Crunch_Girl_Scouts_Candy_Bars_Peanut_Butter_Creme_78_oz_box,0,70.63386940956116,0,0,0,0,0,0,0,0,0,0,0,0
Gigabyte_GA970AUD3P_10_Motherboard_ATX_Socket_AM3,0,18.419153928756717,0,0,0,0,0,0,0,0,0,0,0,0
Mens_Santa_Cruz_Thong_in_Chocolate_lvxYW7lek6B,53,152.11020517349243,3,18,31,43,25,29,37,45,3,16,27,40
HyperX_Cloud_II_Headset_Gun_Metal,0,10.963523864746094,0,0,0,0,0,0,0,0,0,0,0,0
Little_Debbie_Cloud_Cakes_10_ct,0,29.459901571273804,0,0,0,0,0,0,0,0,0,0,0,0
3D_Dollhouse_Refrigerator,2,64.23152351379395,0,0,0,0,1,1,2,2,0,0,0,0
Reebok_SH_COURT_MID_II,1,43.394779205322266,0,0,0,0,0,0,1,1,0,0,0,0
Racoon,1,47.968178272247314,0,0,1,1,1,1,1,1,0,0,1,1
Germanium_GE132,160,523.7569382190704,25,93,132,156,103,120,136,160,23,88,125,156
FisherPrice_Make_A_Match_Game_Thomas_Friends,0,61.64123892784119,0,0,0,0,0,0,0,0,0,0,0,0
Leap_Frog_Paint_Dabber_Dot_Art_5_paint_bottles,0,51.80237627029419,0,0,0,0,0,0,0,0,0,0,0,0
015_peach,663,565.9072170257568,2,127,456,663,262,374,547,663,0,74,389,663
Melissa_Doug_Traffic_Signs_and_Vehicles,12,47.80130100250244,2,2,4,6,6,6,9,11,2,2,4,6
Schleich_African_Black_Rhino,178,451.4006943702698,47,116,153,174,100,122,145,173,34,96,136,170
Paint_Maker,0,13.353479146957396,0,0,0,0,0,0,0,0,0,0,0,0
Remington_TStudio_Silk_Ceramic_Hair_Straightener_2_Inch_Floating_Plates,58,141.1650881767273,8,30,39,52,34,38,47,56,7,23,35,51
Epson_Ink_Cartridge_126_Yellow,17,237.2931807041168,4,10,11,13,10,12,12,16,4,10,11,13
Reebok_CLASSIC_LEGACY_II,5,57.87840223312378,0,1,1,2,1,2,2,5,0,1,1,2
Nestle_Carnation_Cinnamon_Coffeecake_Kit_1913OZ,0,33.07973504066467,0,0,0,0,0,0,0,0,0,0,0,0
BABY_CAR,179,348.89577198028564,8,82,129,174,107,135,157,179,3,65,115,174
Animal_Crossing_New_Leaf_Nintendo_3DS_Game,28,249.36346912384036,11,22,28,28,21,21,23,27,11,20,23,27
Cootie_Game_tDhURNbfU5J,0,26.176787853240967,0,0,0,0,0,0,0,0,0,0,0,0
Crazy_Shadow_2,2,63.29982900619507,0,0,1,1,1,1,2,2,0,0,1,1
Reef_Star_Cushion_Flipflops_Size_8_Black,55,203.7375748157501,9,25,43,52,35,38,48,54,8,21,42,51
016_pear,357,410.8191356658936,8,106,262,357,138,186,280,357,4,66,214,357
Ultra_JarroDophilus,33,152.5680775642395,0,6,17,29,10,15,26,33,0,3,14,29
Fresca_Peach_Citrus_Sparkling_Flavored_Soda_12_PK,0,14.865699291229248,0,0,0,0,0,0,0,0,0,0,0,0
Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black,16,131.88072085380554,1,3,8,14,7,10,13,16,1,2,7,14
Mens_Mako_Canoe_Moc_2Eye_Boat_Shoe_in_OysterTaupe_otyRrfvPMiA,6,68.31835770606995,2,2,3,3,2,4,4,6,2,2,3,3
Sapota_Threshold_4_Ceramic_Round_Planter_Red,29,93.7095947265625,0,4,7,10,6,7,10,12,0,4,5,9
Perricone_MD_Face_Finishing_Moisturizer,28,165.90013432502747,1,6,16,27,8,15,21,27,1,3,15,27
Shurtape_Gaffers_Tape_Silver_2_x_60_yd,19,86.62944149971008,1,8,11,14,10,15,15,18,0,8,11,14
Perricone_MD_Best_of_Perricone_7Piece_Collection_MEGsO6GIsyL,0,30.23994016647339,0,0,0,0,0,0,0,0,0,0,0,0
Perricone_MD_The_Power_Treatments,0,64.23802924156189,0,0,0,0,0,0,0,0,0,0,0,0
Crazy_Shadow_2_oW4Jd10HFFr,2,62.08267021179199,0,1,2,2,2,2,2,2,0,1,2,2
Crayola_Washable_Fingerpaint_Red_Blue_Yellow_3_count_8_fl_oz_bottes_each,0,53.39526462554932,0,0,0,0,0,0,0,0,0,0,0,0
Perricone_MD_No_Mascara_Mascara,80,248.19874048233032,2,29,50,73,46,52,57,80,2,28,45,73
F10_TRX_FG_ssscuo9tGxb,23,98.80077838897704,0,2,5,12,12,16,20,23,0,2,5,12
Perricone_MD_High_Potency_Evening_Repair,65,215.0088927745819,4,22,35,57,37,39,47,64,4,22,33,57
Womens_Betty_Chukka_Boot_in_Salt_Washed_Red_AL2YrOt9CRy,13,117.57020044326782,2,6,7,10,7,8,10,12,1,4,6,10
Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN,25,144.1357707977295,0,8,13,23,16,18,20,25,0,8,13,23
My_First_Wiggle_Crocodile,114,229.31227469444275,6,52,79,104,60,74,94,111,4,45,74,102
Womens_Canvas_Bahama_in_White_UfZPHGQpvz0,29,126.15773916244508,1,13,22,29,19,22,25,29,1,10,19,29
Twinlab_100_Whey_Protein_Fuel_Cookies_and_Cream,0,9.474097967147827,0,0,0,0,0,0,0,0,0,0,0,0
ASICS_GELAce_Pro_Pearl_WhitePink,2,68.94547867774963,0,0,0,2,2,2,2,2,0,0,0,2
Mens_Santa_Cruz_Thong_in_Tan_r59C69daRPh,32,125.84560322761536,6,15,20,24,15,17,18,29,6,12,15,23
Mens_Gold_Cup_ASV_Capetown_Penny_Loafer_in_Black_GkQBKqABeQN,16,89.16878652572632,0,1,7,13,8,9,10,15,0,1,5,13
051_large_clamp,155,300.1546845436096,36,87,122,146,80,97,120,149,27,68,104,142
Cole_Hardware_Flower_Pot_1025,5,24.23792791366577,0,1,3,3,2,4,5,5,0,1,3,3
My_Monopoly_Board_Game,0,28.98497223854065,0,0,0,0,0,0,0,0,0,0,0,0
Black_and_Decker_PBJ2000_FusionBlade_Blender_Jars,0,23.69404101371765,0,0,0,0,0,0,0,0,0,0,0,0
048_hammer,86,303.4949519634247,24,50,67,76,60,68,74,80,23,47,66,75
Reebok_FS_HI_INT_R12,1,61.76562285423279,0,0,0,1,1,1,1,1,0,0,0,1
Dell_Ink_Cartridge,36,132.2358250617981,1,6,17,31,16,18,21,35,1,5,16,31
GIRLS_DECKHAND,35,161.16902804374695,3,15,25,32,24,28,31,35,3,13,24,32
Schleich_Spinosaurus_Action_Figure,84,206.0453064441681,10,39,56,75,50,55,62,78,10,38,52,73
Glycerin_11_Color_BrllntBluSkydvrSlvrBlckWht_Size_80,2,56.55918192863464,0,1,1,2,1,2,2,2,0,1,1,2
Blackcurrant_Lutein,163,363.3828592300415,2,59,109,154,96,112,128,161,2,59,97,154
W_Lou_z0dkC78niiZ,9,97.735205411911,0,1,2,3,3,3,5,8,0,1,2,3
Cole_Hardware_Dishtowel_Multicolors,11,163.81277418136597,5,9,10,11,9,9,9,10,5,9,9,10
Womens_Suede_Bahama_in_Graphite_Suede_cUAjIMhWSO9,16,110.74982929229736,1,2,6,10,8,8,9,13,1,1,5,10
Office_Depot_Canon_PG_240XL_Ink_Cartridge_Black_5206B001,19,149.6089096069336,0,4,9,19,7,12,19,19,0,3,9,19
Ecoforms_Saucer_SQ3_Turquoise,106,230.97118067741397,21,50,65,82,32,44,55,90,16,34,46,78
Reebok_ZIGLITE_RUSH,3,64.83212065696716,0,1,3,3,3,3,3,3,0,1,3,3
Blue_Jasmine_Includes_Digital_Copy_UltraViolet_DVD,11,149.1502411365509,2,8,9,11,7,8,10,10,2,7,9,10
U_By_Kotex_Sleek_Regular_Unscented_Tampons_36_Ct_Box,0,37.521074056625366,0,0,0,0,0,0,0,0,0,0,0,0
Dino_5,59,170.92781519889832,4,15,36,50,28,35,46,57,3,11,32,50
Orbit_Bubblemint_Mini_Bottle_6_ct,1,54.293721199035645,0,0,1,1,1,1,1,1,0,0,1,1
Gigabyte_GAZ97XSLI_10_motherboard_ATX_LGA1150_Socket_Z97,0,17.88695192337036,0,0,0,0,0,0,0,0,0,0,0,0
Reebok_ALLYLYNN,2,98.61072015762328,0,1,1,2,1,1,2,2,0,1,1,2
Breyer_Horse_Of_The_Year_2015,57,162.56442260742188,3,16,28,40,30,34,41,55,3,15,27,40
Ecoforms_Plant_Saucer_S17MOCHA,111,203.2915880680084,27,62,77,98,50,63,75,92,22,48,64,89
Aroma_Stainless_Steel_Milk_Frother_2_Cup,20,81.73769783973694,2,6,13,17,12,15,16,18,2,6,12,16
Cole_Hardware_Dishtowel_Stripe,20,173.45901775360107,9,14,17,19,16,18,18,19,8,14,16,19
059_chain,79,195.24920082092285,16,38,50,60,49,58,66,73,15,37,48,58
Reebok_KAMIKAZE_II_MID,0,40.274279832839966,0,0,0,0,0,0,0,0,0,0,0,0
011_banana,390,414.706876039505,86,284,352,376,227,274,316,387,66,231,306,375
Razer_Taipan_Black_Ambidextrous_Gaming_Mouse,76,254.41159319877625,12,40,56,70,39,48,55,73,10,32,47,70
ASICS_GELBlur33_20_GS_BlackWhiteSafety_Orange,19,93.51395082473756,0,1,4,13,10,14,16,17,0,1,4,13
Wishbone_Pencil_Case,0,72.2258312702179,0,0,0,0,0,0,0,0,0,0,0,0
Threshold_Ramekin_White_Porcelain,28,170.8507628440857,2,14,23,25,10,16,19,28,1,9,17,25
GRANDMOTHER,169,432.226922750473,46,97,129,154,87,106,128,165,41,82,110,152
Ecoforms_Plant_Container_Quadra_Sand_QP6,6,27.55654883384705,1,2,3,4,4,5,5,6,1,2,3,4
073-e_lego_duplo,387,505.7099611759186,19,143,252,354,164,207,261,381,16,113,198,350
Mens_Gold_Cup_ASV_Dress_Casual_Venetian_in_Dark_Brown_Leather,6,69.30440521240234,0,0,1,3,1,3,5,6,0,0,1,3
RJ_Rabbit_Easter_Basket_Blue,14,42.78143930435181,1,5,5,8,7,9,9,12,1,5,5,8
Office_Depot_Dell_Series_5_Remanufactured_Ink_Cartridge_Black,14,132.60380220413208,0,5,6,13,6,6,9,14,0,4,5,13
Perricone_MD_Health_Weight_Management_Supplements,0,15.7309308052063,0,0,0,0,0,0,0,0,0,0,0,0
Hasbro_Dont_Wake_Daddy_Board_Game,0,9.929620742797852,0,0,0,0,0,0,0,0,0,0,0,0
Google_Cardboard_Original_package,4,139.7311098575592,1,2,3,4,1,1,3,4,1,1,2,4
UGG_Bailey_Button_Womens_Boots_Black_7,0,47.94100904464722,0,0,0,0,0,0,0,0,0,0,0,0
Fruity_Friends,17,101.7015118598938,3,7,10,11,8,9,12,14,3,6,10,11
009_gelatin_box,279,340.2602632045746,50,191,251,278,129,167,208,274,35,143,200,274
Melissa_Doug_Shape_Sorting_Clock,4,79.7959794998169,0,1,4,4,4,4,4,4,0,1,4,4
Cole_Hardware_Bowl_Scirocco_YellowBlue,113,203.18754601478577,15,41,63,97,45,57,69,95,11,28,46,86
ASICS_GELTour_Lyte_WhiteOrchidSilver,7,94.21982431411745,0,2,2,6,5,6,7,7,0,2,2,6
Canon_Pixma_Ink_Cartridge_251_M,46,262.85234355926514,13,21,32,43,20,28,32,44,11,18,24,42
Womens_Sequin_Bahama_in_White_Sequin_V9K1hf24Oxe,26,130.70043516159058,1,8,12,19,13,17,20,24,1,8,10,19
3D_Dollhouse_Lamp,197,444.8809423446655,43,96,127,166,116,134,152,186,39,83,112,156
Office_Depot_Dell_Series_9_Color_Ink_Ink_Cartridge_MK991_MK993,23,146.61020302772522,1,3,13,18,11,13,17,23,1,3,13,18
ASICS_GELResolution_5_Flash_YellowBlackSilver,2,47.973888635635376,0,0,0,0,0,1,2,2,0,0,0,0
Room_Essentials_Kitchen_Towels_16_x_26_2_count,1,67.15906977653503,0,0,0,1,0,1,1,1,0,0,0,1
Threshold_Basket_Natural_Finish_Fabric_Liner_Small,1,31.486021518707275,0,0,0,0,0,0,0,0,0,0,0,0
US_Army_Stash_Lunch_Bag,0,25.480191469192505,0,0,0,0,0,0,0,0,0,0,0,0
Android_Figure_Panda,121,494.0364308357239,6,50,94,120,59,76,92,120,5,44,79,119
Mens_Billfish_Ultra_Lite_Boat_Shoe_in_Dark_Brown_Blue_c6zDZTtRJr6,5,64.5620985031128,0,1,1,4,3,3,5,5,0,1,1,4
OXO_Cookie_Spatula,153,371.014066696167,21,58,95,119,53,68,84,123,16,46,71,108
Mens_Gold_Cup_ASV_2Eye_Boat_Shoe_in_Cognac_Leather,13,70.36763620376587,0,0,2,6,7,8,9,11,0,0,2,6
PureFlow_2_Color_RylPurHibiscusBlkSlvrWht_Size_50,4,73.76304817199707,0,0,0,0,1,2,3,4,0,0,0,0
Design_Ideas_Drawer_Store_Organizer,35,54.09687256813049,5,11,18,25,24,24,28,32,5,11,18,25
Big_O_Sponges_Assorted_Cellulose_12_pack,33,312.7936272621155,11,22,26,29,23,24,27,30,11,21,25,28
Playmates_nickelodeon_teenage_mutant_ninja_turtles_shredder,171,378.8426854610443,50,83,109,140,93,107,130,169,46,77,99,139
058_golf_ball,966,789.2062125205994,90,627,920,966,347,562,770,966,40,411,757,966
Reebok_CL_DIBELLO_II,1,67.53956294059753,0,0,0,0,0,1,1,1,0,0,0,0
Reebok_CL_LTHR_R12,5,57.47050619125366,0,0,1,2,2,2,3,5,0,0,1,2
Office_Depot_Dell_Series_11_Remanufactured_Ink_Cartridge_TriColor,17,128.26375079154968,0,5,8,16,11,13,16,17,0,5,8,16
Office_Depot_Canon_CLI_8Y_Ink_Cartridge_Yellow_0623B002,18,150.65954613685608,0,4,11,15,11,12,13,18,0,4,11,15
Eat_to_Live_The_Amazing_NutrientRich_Program_for_Fast_and_Sustained_Weight_Loss_Revised_Edition_Book,2,105.29485726356506,0,0,2,2,1,1,1,2,0,0,1,2
073-c_lego_duplo,605,866.2690060138702,127,354,512,595,215,294,413,590,75,204,367,582
Organic_Whey_Protein_Vanilla,0,25.67365002632141,0,0,0,0,0,0,0,0,0,0,0,0
2_of_Jenga_Classic_Game,0,49.275131702423096,0,0,0,0,0,0,0,0,0,0,0,0
Pennington_Electric_Pot_Cabana_4,18,88.72317218780518,1,6,9,11,7,8,10,12,1,6,8,10
Hasbro_Trivial_Pursuit_Family_Edition_Game,0,30.68926286697388,0,0,0,0,0,0,0,0,0,0,0,0
Beta_Glucan,170,379.2109942436218,5,83,134,166,121,130,146,170,5,82,128,166
Womens_Cloud_Logo_Authentic_Original_Boat_Shoe_in_Black_Supersoft_8LigQYwf4gr,22,126.11067080497742,0,6,12,20,9,17,18,21,0,5,10,20
Transformers_Age_of_Extinction_Mega_1Step_Bumblebee_Figure,15,80.49093508720398,1,2,2,3,5,8,10,15,1,2,2,3
LEGO_5887_Dino_Defense_HQ,9,38.83191752433777,0,1,3,5,4,7,8,9,0,1,3,5
F5_TRX_FG,6,78.07385039329529,0,0,1,5,5,5,6,6,0,0,1,5
Ghost_6_Color_BlckWhtLavaSlvrCitrus_Size_80,2,59.67265820503235,0,0,1,1,1,1,2,2,0,0,1,1
Asus_Sabertooth_990FX_20_Motherboard_ATX_Socket_AM3,0,14.066457748413086,0,0,0,0,0,0,0,0,0,0,0,0
Threshold_Bistro_Ceramic_Dinner_Plate_Ruby_Ring,19,139.63866662979126,1,4,7,13,3,4,6,14,1,3,6,12
Nescafe_Momento_Mocha_Specialty_Coffee_Mix_8_ct,3,58.45165705680847,0,0,0,1,1,1,2,3,0,0,0,1
Nescafe_16Count_Dolce_Gusto_Cappuccino_Capsules,0,42.736217975616455,0,0,0,0,0,0,0,0,0,0,0,0
Tieks_Ballet_Flats_Electric_Snake,46,148.6103527545929,0,21,31,42,27,32,38,46,0,19,30,42
SNAIL_MEASURING_TAPE,92,259.8722007274628,7,52,73,86,41,55,65,84,6,34,57,82
061_foam_brick,172,246.35539412498477,12,74,131,169,52,83,127,172,4,37,102,169
031_spoon,313,407.9489636421204,79,168,211,269,119,141,175,267,54,108,138,240
Threshold_Porcelain_Serving_Bowl_Coupe_White,38,82.66957545280457,4,12,18,27,19,21,25,31,4,12,18,26
Nestle_Candy_19_oz_Butterfinger_Singles_116567,90,433.0101857185364,33,69,82,87,52,60,72,85,29,56,71,84
Perricone_MD_No_Bronzer_Bronzer,79,280.6476674079895,1,33,59,78,55,58,65,79,1,32,55,78
Epson_LabelWorks_LC4WBN9_Tape_reel_labels_047_x_295_Roll_Black_on_White,35,201.54175877571103,1,13,23,31,20,24,25,32,1,12,21,31
Tory_Burch_Reva_Metal_Logo_Litus_Snake_Print_in_dark_BranchGold,83,212.0739986896515,20,42,61,78,43,54,65,78,14,36,54,74
056_tennis_ball,452,473.7685918807984,0,55,251,444,202,283,397,452,0,29,220,444
Big_Dot_Pink_Pencil_Case,8,76.5767834186554,0,0,1,8,2,4,5,8,0,0,1,8
Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001,13,141.9374086856842,0,1,5,11,6,8,11,13,0,1,5,11
QAbsorb_CoQ10_53iUqjWjW3O,156,341.9553940296173,1,45,101,146,81,99,114,156,1,44,89,146
005_tomato_soup_can,52,185.2295708656311,0,3,14,24,13,18,25,52,0,3,14,24
Olive_Kids_Dinosaur_Land_Sidekick_Backpack,0,8.04719352722168,0,0,0,0,0,0,0,0,0,0,0,0
The_Coffee_Bean_Tea_Leaf_KCup_Packs_Jasmine_Green_Tea_16_count,0,36.511327028274536,0,0,0,0,0,0,0,0,0,0,0,0
Reebok_EASYTONE_CL_LEATHER,6,64.88265562057495,0,1,1,3,3,3,5,6,0,1,1,3
JarroSil_Activated_Silicon_5exdZHIeLAp,64,222.6503133773804,2,25,46,59,39,41,49,64,2,25,43,59
Epson_Ink_Cartridge_Black_200,19,225.9008023738861,2,4,13,16,11,13,14,18,2,4,11,16
Polar_Herring_Fillets_Smoked_Peppered_705_oz_total,52,264.20890617370605,13,31,40,45,32,36,42,51,13,30,36,45
Mens_Authentic_Original_Boat_Shoe_in_Navy_Leather_xgoEcZtRNmH,32,130.22867107391355,2,7,13,28,18,23,28,31,1,6,11,28
Ecoforms_Plant_Pot_GP9_SAND,28,171.61554265022278,3,6,14,17,10,13,17,22,3,6,12,17
Netgear_Nighthawk_X6_AC3200_TriBand_Gigabit_Wireless_Router,0,10.72354245185852,0,0,0,0,0,0,0,0,0,0,0,0
Ubisoft_RockSmith_Real_Tone_Cable_Xbox_360,128,279.20023250579834,27,73,89,109,72,84,95,118,26,67,86,108
Sootheze_Cold_Therapy_Elephant,8,59.58488249778748,0,2,3,5,3,3,4,6,0,2,3,5
Creatine_Monohydrate,0,12.73812699317932,0,0,0,0,0,0,0,0,0,0,0,0
Theanine,167,392.5541920661926,5,59,110,156,92,113,133,164,5,58,101,156
SpiderMan_Titan_Hero_12Inch_Action_Figure_oo1qph4wwiW,95,211.78875517845157,12,28,39,53,53,58,73,89,11,24,37,52
Womens_Sparkle_Suede_Bahama_in_Silver_Sparkle_Suede_Grey_Patent_tYrIBLMhSTN,21,137.3182237148285,0,0,4,15,12,14,18,21,0,0,3,15
Frozen_Olafs_In_Trouble_PopOMatic_Game_OEu83W9T8pD,38,137.6196892261505,7,20,25,29,25,27,30,34,7,19,24,29
Vans_Cereal_Honey_Nut_Crunch_11_oz_box,0,44.457618951797485,0,0,0,0,0,0,0,0,0,0,0,0
Perricone_MD_Super_Berry_Powder_with_Acai_Supplements,0,45.42946171760559,0,0,0,0,0,0,0,0,0,0,0,0
LEGO_City_Advent_Calendar,0,18.16387343406677,0,0,0,0,0,0,0,0,0,0,0,0
021_bleach_cleanser,15,119.65073561668396,0,0,2,9,6,10,12,14,0,0,1,9
Womens_Bluefish_2Eye_Boat_Shoe_in_Linen_Oat_niKJKeWsmxY,29,133.6872115135193,0,8,18,23,16,19,21,27,0,7,18,23
Schleich_Therizinosaurus_ln9cruulPqc,53,147.72596430778503,5,23,31,44,32,36,42,51,3,20,28,43
006_mustard_bottle,56,175.54066586494446,2,9,25,42,31,38,47,56,2,9,24,42
FRUIT_VEGGIE_MEMO_GRADIENT,9,134.65667486190796,0,1,3,5,2,2,2,5,0,1,2,4
025_mug,49,154.00260853767395,1,15,21,29,18,25,37,45,1,10,19,29
Reebok_ZIGSTORM,11,81.79083943367004,0,0,1,6,3,4,5,9,0,0,1,5
Threshold_Bamboo_Ceramic_Soap_Dish,121,231.0571367740631,18,55,92,109,48,61,78,108,16,42,70,100
014_lemon,784,672.314998626709,3,143,525,781,309,462,645,784,0,84,445,781
Sperry_TopSider_pSUFPWQXPp3,9,92.01705479621889,0,0,2,5,6,6,7,9,0,0,2,5
Poppin_File_Sorter_Blue,47,69.08707761764526,14,28,32,39,28,32,36,42,13,24,30,36
NAPA_VALLEY_NAVAJO_SANDAL,33,158.73120594024658,5,13,21,32,17,21,24,30,5,13,18,30
Cole_Hardware_Orchid_Pot_85,7,36.22577214241028,1,5,6,7,6,7,7,7,1,5,6,7
YumYum_D3_Liquid,101,426.05740666389465,19,60,82,97,70,80,89,100,19,58,79,97
BUILD_A_ZOO,46,138.20118713378906,8,22,30,35,23,28,32,41,8,19,28,35
Twinlab_100_Whey_Protein_Fuel_Chocolate,0,10.563595533370972,0,0,0,0,0,0,0,0,0,0,0,0
065-j_cups,55,138.74555444717407,6,12,18,30,25,33,38,47,4,10,16,30
002_master_chef_can,1,46.1131067276001,0,0,1,1,1,1,1,1,0,0,1,1
ASICS_GEL1140V_WhiteRoyalSilver,5,87.90742945671082,0,0,1,4,3,3,5,5,0,0,1,4
Reebok_COMFORT_REEFRESH_FLIP,32,148.9755346775055,6,12,21,26,10,12,18,29,5,7,14,25
Kotex_U_Barely_There_Liners_Thin_60_count,0,69.33793258666992,0,0,0,0,0,0,0,0,0,0,0,0
Balderdash_Game,1,42.3929009437561,0,0,0,0,0,0,0,1,0,0,0,0
Predito_LZ_TRX_FG_W,16,99.60536789894104,0,1,6,10,6,11,13,15,0,1,6,10
Perricone_MD_AcylGlutathione_Eye_Lid_Serum,25,132.29062843322754,0,1,9,21,11,14,16,25,0,1,9,21
Crazy_8,0,35.35971736907959,0,0,0,0,0,0,0,0,0,0,0,0
Cole_Hardware_Plant_Saucer_Brown_125,34,96.59676909446716,3,8,13,19,17,18,22,30,2,7,13,19
TZX_Runner,2,48.48032259941101,0,0,0,1,1,1,1,2,0,0,0,1
Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can_aX0ygjh3bxi,0,22.173684120178223,0,0,0,0,0,0,0,0,0,0,0,0
Threshold_Porcelain_Coffee_Mug_All_Over_Bead_White,22,72.02089214324951,0,7,11,15,10,10,12,13,0,5,11,13
035_power_drill,36,189.443163394928,3,22,29,32,19,27,29,34,3,21,26,32
Thomas_Friends_Woodan_Railway_Henry,232,397.7946636676788,51,154,200,225,139,156,181,226,46,130,165,220
Threshold_Textured_Damask_Bath_Towel_Pink,0,55.96012043952942,0,0,0,0,0,0,0,0,0,0,0,0
