name,number_successful_grasps,total_time,pos_drift_under_005,pos_drift_under_010,pos_drift_under_015,pos_drift_under_025,rot_drift_under_010,rot_drift_under_012,rot_drift_under_015,rot_drift_under_025,rot_pos_setting_1,rot_pos_setting_2,rot_pos_setting_3,rot_pos_setting_4
GARDEN_SWING,0,13.586599826812744,0,0,0,0,0,0,0,0,0,0,0,0
065-c_cups,345,115.74036645889282,239,306,332,342,334,336,340,343,239,305,331,341
Great_Jones_Wingtip_kAqSg6EgG0I,0,10.44812273979187,0,0,0,0,0,0,0,0,0,0,0,0
Cole_Hardware_Antislip_Surfacing_White_2_x_60,1,28.12795209884644,0,1,1,1,1,1,1,1,0,1,1,1
018_plum,969,277.9383237361908,952,969,969,969,969,969,969,969,952,969,969,969
Reebok_TURBO_RC,0,7.329785585403442,0,0,0,0,0,0,0,0,0,0,0,0
Toysmith_Windem_Up_Flippin_Animals_Dog,485,283.3785672187805,288,423,474,485,439,450,464,480,278,407,461,480
Cole_Hardware_Plant_Saucer_Brown_125,2,23.579105377197266,0,0,1,1,0,1,1,1,0,0,1,1
009_gelatin_box,124,61.053385734558105,62,91,109,120,56,68,80,108,50,68,80,108
UGG_Classic_Tall_Womens_Boots_Grey_7,0,8.805384159088135,0,0,0,0,0,0,0,0,0,0,0,0
Melissa_Doug_Felt_Food_Pizza_Set,0,24.956180810928345,0,0,0,0,0,0,0,0,0,0,0,0
Aroma_Stainless_Steel_Milk_Frother_2_Cup,0,16.263239860534668,0,0,0,0,0,0,0,0,0,0,0,0
Epson_UltraChrome_T0543_Ink_Cartridge_Magenta_1pack,3,56.87183165550232,0,2,3,3,0,2,2,3,0,2,2,3
Office_Depot_Dell_Series_11_Remanufactured_Ink_Cartridge_TriColor,2,29.67251968383789,1,1,1,2,1,1,1,2,1,1,1,2
ALPHABET_AZ_GRADIENT,0,19.720198154449463,0,0,0,0,0,0,0,0,0,0,0,0
Crayola_Model_Magic_Modeling_Material_White_3_oz,0,22.075532913208008,0,0,0,0,0,0,0,0,0,0,0,0
PUNCH_DROP_TjicLPMqLvz,0,7.980908632278442,0,0,0,0,0,0,0,0,0,0,0,0
Animal_Crossing_New_Leaf_Nintendo_3DS_Game,0,49.01990485191345,0,0,0,0,0,0,0,0,0,0,0,0
Schleich_Lion_Action_Figure,71,98.38296580314636,31,57,69,70,54,59,63,69,30,51,63,69
Timberland_Womens_Classic_Amherst_2Eye_Boat_Shoe,2,12.586248874664308,0,2,2,2,1,1,1,2,0,1,1,2
Down_To_Earth_Orchid_Pot_Ceramic_Lime,0,7.527361392974853,0,0,0,0,0,0,0,0,0,0,0,0
065-i_cups,17,22.659584283828732,15,16,17,17,17,17,17,17,15,16,17,17
Super_Mario_3D_World_Deluxe_Set,0,37.23141503334045,0,0,0,0,0,0,0,0,0,0,0,0
Threshold_Bamboo_Ceramic_Soap_Dish,7,37.60678243637085,1,7,7,7,7,7,7,7,1,7,7,7
Neat_Solutions_Character_Bib_2_pack,0,16.676405429840088,0,0,0,0,0,0,0,0,0,0,0,0
Mario_Luigi_Dream_Team_Nintendo_3DS_Game,1,58.63131761550903,0,0,0,0,0,0,0,0,0,0,0,0
Perricone_MD_OVM,0,14.8914213180542,0,0,0,0,0,0,0,0,0,0,0,0
INTERNATIONAL_PAPER_Willamette_4_Brown_Bag_500Count,0,2.0229837894439697,0,0,0,0,0,0,0,0,0,0,0,0
Sonny_School_Bus,0,5.22737979888916,0,0,0,0,0,0,0,0,0,0,0,0
Office_Depot_Canon_PGI22_Remanufactured_Ink_Cartridge_Black,3,28.397368907928467,1,3,3,3,1,1,3,3,1,1,3,3
SORTING_TRAIN,1,28.465948820114136,0,0,0,1,1,1,1,1,0,0,0,1
Wilton_PreCut_Parchment_Sheets_10_x_15_24_sheets,31,54.00433111190796,15,23,29,31,16,19,25,31,13,17,25,31
Reebok_ZIGLITE_RUSH_AC,0,14.705397367477415,0,0,0,0,0,0,0,0,0,0,0,0
Threshold_Porcelain_Coffee_Mug_All_Over_Bead_White,2,10.710910558700562,0,2,2,2,1,1,2,2,0,1,2,2
Lavender_Snake_Tieks_Snake_Print_Ballet_Flats,3,28.26267552375793,3,3,3,3,3,3,3,3,3,3,3,3
Ravenna_4_Color_WhtOlyBluBlkShkOrngSlvRdO_Size_70,0,7.31325364112854,0,0,0,0,0,0,0,0,0,0,0,0
Womens_Bluefish_2Eye_Boat_Shoe_in_Linen_Oat_niKJKeWsmxY,3,31.206249713897705,3,3,3,3,3,3,3,3,3,3,3,3
Perricone_MD_High_Potency_Evening_Repair,73,70.27889704704285,29,41,54,69,36,48,55,70,28,38,48,68
Cole_Hardware_Flower_Pot_1025,0,16.067646503448486,0,0,0,0,0,0,0,0,0,0,0,0
Dixie_10_ounce_Bowls_35_ct,1,17.842931270599365,0,1,1,1,1,1,1,1,0,1,1,1
Womens_Bluefish_2Eye_Boat_Shoe_in_Linen_Natural_Sparkle_Suede_kqi81aojcOR,1,22.12002730369568,1,1,1,1,1,1,1,1,1,1,1,1
Womens_Teva_Capistrano_Bootie_ldjRT9yZ5Ht,0,15.700829267501833,0,0,0,0,0,0,0,0,0,0,0,0
Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,0,2.182589292526245,0,0,0,0,0,0,0,0,0,0,0,0
Pass_The_Popcorn_Movie_Guessing_Game,0,11.635637283325195,0,0,0,0,0,0,0,0,0,0,0,0
Sorry_Sliders_Board_Game,0,4.85078239440918,0,0,0,0,0,0,0,0,0,0,0,0
Perricone_MD_Cold_Plasma_Body,4,17.050682067871094,4,4,4,4,4,4,4,4,4,4,4,4
CREATIVE_BLOCKS_35_MM,0,9.390544176101685,0,0,0,0,0,0,0,0,0,0,0,0
ASICS_GELLinksmaster_WhiteSilverCarolina_Blue,0,10.206141948699951,0,0,0,0,0,0,0,0,0,0,0,0
Perricoen_MD_No_Concealer_Concealer,87,82.57281970977783,38,60,70,82,50,59,69,84,37,51,63,81
JarroSil_Activated_Silicon_5exdZHIeLAp,60,64.518483877182,42,55,58,60,51,53,55,60,42,52,55,60
011_banana,446,172.8193280696869,225,312,372,431,280,307,347,418,218,282,333,414
Ecoforms_Plant_Saucer_S14NATURAL,0,52.3018581867218,0,0,0,0,0,0,0,0,0,0,0,0
Office_Depot_Dell_Series_11_Remanufactured_Ink_Cartridge_Black,1,30.90422463417053,1,1,1,1,1,1,1,1,1,1,1,1
Ecoforms_Plant_Bowl_Turquoise_7,2,9.935015439987184,0,0,0,1,0,0,0,2,0,0,0,1
Womens_Multi_13,96,71.35790777206421,79,90,93,96,94,95,96,96,79,90,93,96
Perricone_MD_Cold_Plasma,3,13.454052686691284,2,2,3,3,2,2,3,3,2,2,3,3
Reebok_R_CROSSFIT_OLY_UFORM,0,13.52798318862915,0,0,0,0,0,0,0,0,0,0,0,0
Womens_Sparkle_Suede_Bahama_in_Silver_Sparkle_Suede_Grey_Patent_x9rclU7EJXx,2,27.820237159729004,2,2,2,2,2,2,2,2,2,2,2,2
Mens_Striper_Sneaker_in_White_rnp8HUli59Y,0,13.93760085105896,0,0,0,0,0,0,0,0,0,0,0,0
Mens_Wave_Driver_Kiltie_Moc_in_Tan_Leather,0,11.08999490737915,0,0,0,0,0,0,0,0,0,0,0,0
Kingston_DT4000MR_G2_Management_Ready_USB_64GB,11,102.62499928474426,9,10,11,11,9,9,10,10,9,9,10,10
Womens_Bluefish_2Eye_Boat_Shoe_in_Linen_Oat_IbrSyJdpT3h,0,21.36086678504944,0,0,0,0,0,0,0,0,0,0,0,0
Schleich_Therizinosaurus_ln9cruulPqc,11,34.117100954055786,5,9,9,9,9,9,9,10,5,9,9,9
LACING_SHEEP,9,15.134275436401367,9,9,9,9,9,9,9,9,9,9,9,9
Cole_Hardware_Dishtowel_Stripe,0,47.523125648498535,0,0,0,0,0,0,0,0,0,0,0,0
Wooden_ABC_123_Blocks_50_pack,0,12.260495901107788,0,0,0,0,0,0,0,0,0,0,0,0
Razer_Kraken_71_Chroma_headset_Full_size_Black,0,2.4170637130737305,0,0,0,0,0,0,0,0,0,0,0,0
Chelsea_lo_fl_rdheel_nQ0LPNF1oMw,8,46.161282777786255,2,5,7,7,6,6,6,7,2,4,6,7
Crayola_Crayons_24_count,35,64.23635196685791,28,31,32,35,28,29,29,34,27,28,29,34
Razer_Abyssus_Ambidextrous_Gaming_Mouse,41,76.24734425544739,29,39,41,41,38,39,40,41,29,38,40,41
Just_For_Men_Shampoo_In_Haircolor_Darkest_Brown_50,11,36.027931690216064,8,8,8,10,8,8,8,11,8,8,8,10
019_pitcher_base,0,4.861583471298218,0,0,0,0,0,0,0,0,0,0,0,0
Room_Essentials_Mug_White_Yellow,3,18.15228509902954,3,3,3,3,3,3,3,3,3,3,3,3
Shark,0,20.56159520149231,0,0,0,0,0,0,0,0,0,0,0,0
Olive_Kids_Birdie_Pack_n_Snack,0,3.640147209167481,0,0,0,0,0,0,0,0,0,0,0,0
052_extra_large_clamp,42,82.9980821609497,20,32,37,42,28,31,34,40,18,29,33,40
Mens_Bahama_in_Black_b4ADzYywRHl,1,15.227283000946043,0,0,0,0,0,0,0,0,0,0,0,0
Mens_Billfish_Slip_On_in_Coffee_nK6AJJAHOae,0,11.130650520324709,0,0,0,0,0,0,0,0,0,0,0,0
Home_Fashions_Washcloth_Linen,0,48.52004528045654,0,0,0,0,0,0,0,0,0,0,0,0
Blue_Jasmine_Includes_Digital_Copy_UltraViolet_DVD,0,46.70355677604675,0,0,0,0,0,0,0,0,0,0,0,0
ZX700_lYiwcTIekXk,0,9.65341019630432,0,0,0,0,0,0,0,0,0,0,0,0
Asus_Z87PRO_Motherboard_ATX_LGA1150_Socket,0,4.6550703048706055,0,0,0,0,0,0,0,0,0,0,0,0
TOOL_BELT,1,12.533675909042358,1,1,1,1,1,1,1,1,1,1,1,1
W_Lou_z0dkC78niiZ,0,27.28799772262573,0,0,0,0,0,0,0,0,0,0,0,0
Lovestruck_Tieks_Glittery_Rose_Gold_Italian_Leather_Ballet_Flats,5,24.941171646118164,5,5,5,5,5,5,5,5,5,5,5,5
LTyrosine,112,80.61642098426819,100,107,108,112,108,111,112,112,100,107,108,112
Lovable_Huggable_Cuddly_Boutique_Teddy_Bear_Beige,0,11.729841232299805,0,0,0,0,0,0,0,0,0,0,0,0
Xyli_Pure_Xylitol,0,2.163456439971924,0,0,0,0,0,0,0,0,0,0,0,0
CoQ10_BjTLbuRVt1t,244,124.25256419181824,171,202,226,242,200,213,226,242,171,201,222,241
Victor_Reversible_Bookend,0,8.187294483184814,0,0,0,0,0,0,0,0,0,0,0,0
Hefty_Waste_Basket_Decorative_Bronze_85_liter,0,11.912380695343018,0,0,0,0,0,0,0,0,0,0,0,0
Razer_BlackWidow_Ultimate_2014_Mechanical_Gaming_Keyboard,1,25.21678066253662,1,1,1,1,1,1,1,1,1,1,1,1
BREAKFAST_MENU,1,21.7803328037262,0,0,0,0,0,0,0,0,0,0,0,0
Jansport_School_Backpack_Blue_Streak,0,3.221010208129883,0,0,0,0,0,0,0,0,0,0,0,0
Organic_Whey_Protein_Unflavored,0,2.111511468887329,0,0,0,0,0,0,0,0,0,0,0,0
037_scissors,115,89.92924308776855,48,74,90,109,48,51,59,80,32,44,57,79
Philips_Sonicare_Tooth_Brush_2_count,0,1.762686252593994,0,0,0,0,0,0,0,0,0,0,0,0
Markings_Desk_Caddy,1,6.244632482528687,0,1,1,1,0,1,1,1,0,1,1,1
Tag_Dishtowel_Waffle_Gray_Checks_18_x_26,0,46.16569232940674,0,0,0,0,0,0,0,0,0,0,0,0
QAbsorb_CoQ10_53iUqjWjW3O,156,100.6266794204712,129,144,152,156,148,150,153,156,129,142,152,156
Reebok_SH_PRIME_COURT_MID,3,18.64931893348694,3,3,3,3,3,3,3,3,3,3,3,3
Big_O_Sponges_Assorted_Cellulose_12_pack,25,86.16664505004883,18,25,25,25,18,21,21,24,15,21,21,24
072-c_toy_airplane,651,234.23851895332336,300,475,550,619,449,489,528,612,291,430,509,603
Ecoforms_Plant_Container_Urn_55_Mocha,2,9.669100046157835,0,0,0,0,0,0,0,2,0,0,0,0
Nescafe_16Count_Dolce_Gusto_Cappuccino_Capsules,0,1.8701577186584477,0,0,0,0,0,0,0,0,0,0,0,0
My_Little_Pony_Princess_Celestia,1,30.79792809486389,0,0,0,0,0,0,0,1,0,0,0,0
MARTIN_WEDGE_LACE_BOOT,0,10.665996789932253,0,0,0,0,0,0,0,0,0,0,0,0
070-a_colored_wood_blocks,0,4.56179404258728,0,0,0,0,0,0,0,0,0,0,0,0
Ecoforms_Plant_Saucer_SQ1HARVEST,16,91.19673943519592,6,12,14,16,3,6,8,11,2,6,8,11
Olive_Kids_Game_On_Lunch_Box,0,2.8140079975128174,0,0,0,0,0,0,0,0,0,0,0,0
Crayola_Bonus_64_Crayons,1,35.77885603904724,0,1,1,1,0,0,1,1,0,0,1,1
PureCadence_2_Color_TleBluLmePnchSlvMoodIndgWh_Size_50_EEzAfcBfHHO,0,13.47017765045166,0,0,0,0,0,0,0,0,0,0,0,0
GIRLS_DECKHAND,3,33.25316619873047,3,3,3,3,3,3,3,3,3,3,3,3
Twinlab_Nitric_Fuel,137,91.96493983268738,116,129,137,137,133,134,137,137,116,128,137,137
Ecoforms_Quadra_Saucer_SQ1_Avocado,24,91.66738390922546,12,20,23,24,10,12,13,18,8,12,13,18
Black_and_Decker_TR3500SD_2Slice_Toaster,0,5.129631280899048,0,0,0,0,0,0,0,0,0,0,0,0
Womens_Canvas_Bahama_in_White_4UyOhP6rYGO,2,23.67128896713257,2,2,2,2,2,2,2,2,2,2,2,2
Room_Essentials_Bowl_Turquiose,6,23.19883155822754,3,5,6,6,4,4,4,6,3,4,4,6
Tieks_Ballet_Flats_Diamond_White_Croc,4,28.80901050567627,3,3,4,4,3,4,4,4,3,3,4,4
033_spatula,88,72.04788541793823,18,36,48,59,40,46,54,76,15,30,43,57
Saccharomyces_Boulardii_MOS_Value_Size,25,42.47422981262207,24,25,25,25,25,25,25,25,24,25,25,25
YumYum_D3_Liquid,181,161.6064853668213,64,108,141,171,77,95,123,170,57,85,114,165
ASICS_GELTour_Lyte_WhiteOrchidSilver,0,12.120219945907593,0,0,0,0,0,0,0,0,0,0,0,0
Vans_Cereal_Honey_Nut_Crunch_11_oz_box,0,17.971055030822754,0,0,0,0,0,0,0,0,0,0,0,0
Reebok_JR_ZIG_COOPERSTOWN_MR,1,14.698601245880129,1,1,1,1,1,1,1,1,1,1,1,1
California_Navy_Tieks_Italian_Leather_Ballet_Flats,2,25.538236141204838,2,2,2,2,2,2,2,2,2,2,2,2
Philips_EcoVantage_43_W_Light_Bulbs_Natural_Light_2_pack,2,11.312567472457886,2,2,2,2,2,2,2,2,2,2,2,2
Ecoforms_Plant_Container_QP6HARVEST,1,8.0259428024292,0,0,0,0,0,0,0,0,0,0,0,0
FRUIT_VEGGIE_MEMO_GRADIENT,0,44.8155562877655,0,0,0,0,0,0,0,0,0,0,0,0
3D_Dollhouse_Sink,1,10.0534930229187,1,1,1,1,1,1,1,1,1,1,1,1
CHICKEN_NESTING,0,10.69069504737854,0,0,0,0,0,0,0,0,0,0,0,0
Womens_Hikerfish_Boot_in_Black_Leopard_ridcCWsv8rW,0,14.415950298309326,0,0,0,0,0,0,0,0,0,0,0,0
Schleich_S_Bayala_Unicorn_70432,19,58.9027910232544,7,9,16,18,9,12,13,16,7,9,12,16
Timberland_Mens_Earthkeepers_Casco_Bay_Canvas_Oxford,0,13.472009897232056,0,0,0,0,0,0,0,0,0,0,0,0
065-b_cups,437,143.30724954605105,295,377,409,431,408,416,425,434,294,374,403,430
Netgear_N750_Wireless_Dual_Band_Gigabit_Router,0,6.347110271453857,0,0,0,0,0,0,0,0,0,0,0,0
Reebok_SH_COURT_MID_II,0,7.11396050453186,0,0,0,0,0,0,0,0,0,0,0,0
Mens_Billfish_Slip_On_in_Coffee_e8bPKE9Lfgo,2,14.290030241012571,1,2,2,2,1,1,2,2,1,1,2,2
Santa_Cruz_Mens_umxTczr1Ygg,0,10.453355550765991,0,0,0,0,0,0,0,0,0,0,0,0
Supernatural_Ouija_Board_Game,0,12.31765103340149,0,0,0,0,0,0,0,0,0,0,0,0
Down_To_Earth_Orchid_Pot_Ceramic_Red,0,10.24396514892578,0,0,0,0,0,0,0,0,0,0,0,0
Mens_Bahama_in_Khaki_Oyster_xU2jeqYwhQJ,0,14.42162013053894,0,0,0,0,0,0,0,0,0,0,0,0
Reebok_FS_HI_INT_R12,0,8.558266162872314,0,0,0,0,0,0,0,0,0,0,0,0
Ecoforms_Plant_Container_QP6CORAL,0,7.789031505584717,0,0,0,0,0,0,0,0,0,0,0,0
Pokmon_Y_Nintendo_3DS_Game,0,49.346120834350586,0,0,0,0,0,0,0,0,0,0,0,0
NAPA_VALLEY_NAVAJO_SANDAL,7,33.234976053237915,7,7,7,7,7,7,7,7,7,7,7,7
50_BLOCKS,0,9.283417463302612,0,0,0,0,0,0,0,0,0,0,0,0
Mens_Billfish_Slip_On_in_Tan_Beige_aaVUk0tNTv8,0,11.03249454498291,0,0,0,0,0,0,0,0,0,0,0,0
Colton_Wntr_Chukka_y4jO0I8JQFW,0,12.20308232307434,0,0,0,0,0,0,0,0,0,0,0,0
DPC_Handmade_Hat_Brown,1,13.680838346481323,0,1,1,1,1,1,1,1,0,1,1,1
My_Monopoly_Board_Game,0,11.131985902786257,0,0,0,0,0,0,0,0,0,0,0,0
057_racquetball,965,278.1013059616089,965,965,965,965,965,965,965,965,965,965,965,965
Android_Figure_Orange,372,163.36730122566223,308,367,369,370,368,369,369,370,308,366,368,370
Remington_TStudio_Silk_Ceramic_Hair_Straightener_2_Inch_Floating_Plates,9,28.555416584014893,8,8,9,9,9,9,9,9,8,8,9,9
Tag_Dishtowel_18_x_26,0,43.28843021392822,0,0,0,0,0,0,0,0,0,0,0,0
Olive_Kids_Dinosaur_Land_Lunch_Box,0,3.053618669509888,0,0,0,0,0,0,0,0,0,0,0,0
Seagate_1TB_Backup_Plus_portable_drive_for_Mac,6,83.85600280761719,3,4,4,6,2,2,3,4,2,2,3,4
Pony_C_Clamp_1440,35,64.26873660087585,5,17,27,30,19,21,26,30,5,15,25,28
Threshold_Salad_Plate_Square_Rim_Porcelain,0,30.07374596595764,0,0,0,0,0,0,0,0,0,0,0,0
Ecoforms_Plant_Container_Quadra_Turquoise_QP12,1,8.124129295349121,0,0,0,0,0,0,0,0,0,0,0,0
Womens_Bluefish_2Eye_Boat_Shoe_in_Linen_Natural_Sparkle_Suede_w34KNQ41csH,0,18.745210647583008,0,0,0,0,0,0,0,0,0,0,0,0
Nestle_Nips_Hard_Candy_Peanut_Butter,2,36.5680775642395,1,1,1,2,1,1,1,1,1,1,1,1
Womens_Angelfish_Boat_Shoe_in_Linen_Oat,2,27.123774766922,2,2,2,2,2,2,2,2,2,2,2,2
Playmates_nickelodeon_teenage_mutant_ninja_turtles_shredder,35,86.06215810775757,13,28,30,33,31,33,34,35,13,27,29,33
OXO_Cookie_Spatula,43,86.71860027313232,17,28,34,39,22,27,31,36,15,25,30,36
Perricone_MD_No_Lipstick_Lipstick,154,98.25370121002196,99,123,138,149,104,116,128,148,97,113,125,146
065-h_cups,51,32.612443685531616,41,48,50,51,48,48,49,51,41,48,49,51
Fujifilm_instax_SHARE_SP1_10_photos,1,39.79072666168213,1,1,1,1,1,1,1,1,1,1,1,1
Fresca_Peach_Citrus_Sparkling_Flavored_Soda_12_PK,0,2.672809839248657,0,0,0,0,0,0,0,0,0,0,0,0
Womens_Sparkle_Suede_Angelfish_in_Grey_Sparkle_Suede_Silver,2,25.85278582572937,1,2,2,2,2,2,2,2,1,2,2,2
BIA_Porcelain_Ramekin_With_Glazed_Rim_35_45_oz_cup,28,47.87369680404663,16,23,27,28,25,27,28,28,16,23,27,28
Metallic_Pewter_Tieks_Italian_Leather_Ballet_Flats,1,28.879531621932983,1,1,1,1,1,1,1,1,1,1,1,1
SpiderMan_Titan_Hero_12Inch_Action_Figure_oo1qph4wwiW,16,40.56987142562866,8,12,14,14,16,16,16,16,8,12,14,14
STACKING_RING,23,39.54274129867554,17,20,21,22,22,22,23,23,17,20,21,22
063-b_marbles,1000,317.03726029396057,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Wishbone_Pencil_Case,3,7.961673021316528,3,3,3,3,3,3,3,3,3,3,3,3
ASICS_HyperRocketgirl_SP_5_WhiteMalibu_BlueBlack,3,17.381528854370117,3,3,3,3,3,3,3,3,3,3,3,3
025_mug,13,17.511800527572632,8,11,12,13,12,13,13,13,8,11,12,13
Nescafe_Momento_Mocha_Specialty_Coffee_Mix_8_ct,1,12.133529901504517,0,0,1,1,0,0,1,1,0,0,1,1
Racoon,0,10.216190338134766,0,0,0,0,0,0,0,0,0,0,0,0
Womens_Cloud_Logo_Authentic_Original_Boat_Shoe_in_Black_Supersoft_cZR022qFI4k,3,24.19487428665161,2,2,3,3,2,2,3,3,2,2,3,3
Ubisoft_RockSmith_Real_Tone_Cable_Xbox_360,31,87.04980516433716,10,20,27,30,24,26,26,30,10,20,26,30
Canon_Pixma_Chromalife_100_Magenta_8,20,56.35208320617676,5,16,17,19,1,2,5,16,1,2,5,16
Air_Hogs_Wind_Flyers_Set_Airplane_Red,11,25.31441020965576,6,10,11,11,10,11,11,11,6,10,11,11
Perricone_MD_Face_Finishing_Moisturizer_4_oz,42,40.37136673927307,38,41,41,42,37,37,39,42,35,37,39,42
KITCHEN_SET_CLASSIC_40HwCHfeG0H,5,25.66430878639221,2,4,5,5,5,5,5,5,2,4,5,5
Pokmon_Conquest_Nintendo_DS_Game,1,55.02381610870361,1,1,1,1,1,1,1,1,1,1,1,1
Threshold_Ramekin_White_Porcelain,7,30.385547637939453,2,4,5,7,1,2,3,7,1,2,3,7
Epson_Ink_Cartridge_126_Yellow,4,54.224639654159546,0,1,2,3,0,0,2,4,0,0,2,3
Marc_Anthony_Skip_Professional_Oil_of_Morocco_Conditioner_with_Argan_Oil,61,80.68929243087769,26,38,47,58,44,47,51,59,26,38,47,58
Ecoforms_Plant_Container_GP16A_Coral,0,9.342474460601808,0,0,0,0,0,0,0,0,0,0,0,0
BUNNY_RATTLE,41,76.53311538696289,29,39,41,41,38,39,40,41,29,38,40,41
022_windex_bottle,7,25.290008544921875,4,6,6,6,6,6,6,7,4,6,6,6
071_nine_hole_peg_test,0,34.85571837425232,0,0,0,0,0,0,0,0,0,0,0,0
Whey_Protein_Vanilla,0,2.2603273391723637,0,0,0,0,0,0,0,0,0,0,0,0
Transformers_Age_of_Extinction_Mega_1Step_Bumblebee_Figure,1,13.9976065158844,0,1,1,1,1,1,1,1,0,1,1,1
Cole_Hardware_Bowl_Scirocco_YellowBlue,15,45.4799165725708,9,14,15,15,1,6,11,15,0,6,11,15
Hasbro_Cranium_Performance_and_Acting_Game,0,11.10867977142334,0,0,0,0,0,0,0,0,0,0,0,0
Ortho_Forward_Facing,1,14.768841981887816,0,0,0,0,0,0,0,0,0,0,0,0
Reebok_GL_6000,0,9.394208669662476,0,0,0,0,0,0,0,0,0,0,0,0
Ecoforms_Plant_Container_FB6_Tur,1,15.225524663925173,0,0,1,1,0,0,1,1,0,0,1,1
PHEEHAN_RUN,0,11.884673118591309,0,0,0,0,0,0,0,0,0,0,0,0
Nescafe_Tasters_Choice_Instant_Coffee_Decaf_House_Blend_Light_7_oz,1,7.494808435440063,1,1,1,1,1,1,1,1,1,1,1,1
Office_Depot_Canon_CLI36_Remanufactured_Ink_Cartridge_TriColor,2,23.930415391922,1,2,2,2,2,2,2,2,1,2,2,2
Spectrum_Wall_Mount,30,35.20126271247864,16,23,26,29,16,21,25,29,12,20,23,29
CoQ10_wSSVoxVppVD,245,125.58525490760805,164,201,224,237,190,201,214,240,162,194,212,236
056_tennis_ball,840,253.53317284584045,840,840,840,840,840,840,840,840,840,840,840,840
The_Scooper_Hooper,0,16.915708780288696,0,0,0,0,0,0,0,0,0,0,0,0
Nickelodeon_Teenage_Mutant_Ninja_Turtles_Raphael,20,44.42393279075623,7,15,19,20,19,19,20,20,7,14,19,20
ASICS_GELBlur33_20_GS_BlackWhiteSafety_Orange,1,12.3407883644104,1,1,1,1,1,1,1,1,1,1,1,1
Seagate_Archive_HDD_8_TB_Internal_hard_drive_SATA_6Gbs_35_ST8000AS0002,0,44.38589906692505,0,0,0,0,0,0,0,0,0,0,0,0
Crayola_Crayons_120_crayons,0,9.278270959854126,0,0,0,0,0,0,0,0,0,0,0,0
Nestle_Nesquik_Chocolate_Powder_Flavored_Milk_Additive_109_Oz_Canister,0,18.578140020370483,0,0,0,0,0,0,0,0,0,0,0,0
Mens_Santa_Cruz_Thong_in_Chocolate_lvxYW7lek6B,2,33.44023633003235,1,2,2,2,2,2,2,2,1,2,2,2
BlueBlack_Nintendo_3DSXL,0,36.04072451591492,0,0,0,0,0,0,0,0,0,0,0,0
Now_Designs_Dish_Towel_Mojave_18_x_28,0,44.45638203620911,0,0,0,0,0,0,0,0,0,0,0,0
Apples_to_Apples_Kids_Edition,0,9.685027599334717,0,0,0,0,0,0,0,0,0,0,0,0
Mastic_Gum,204,109.70032572746275,160,182,193,204,181,188,199,204,160,179,193,204
Brother_LC_1053PKS_Ink_Cartridge_CyanMagentaYellow_1pack,1,24.1558678150177,0,0,0,1,0,1,1,1,0,0,0,1
UGG_Cambridge_Womens_Black_7,0,9.26001524925232,0,0,0,0,0,0,0,0,0,0,0,0
072-e_toy_airplane,734,256.97394466400146,417,624,678,726,542,569,597,679,383,544,590,679
Reebok_DMX_MAX_PLUS_RAINWALKER,0,8.557925939559937,0,0,0,0,0,0,0,0,0,0,0,0
Ortho_Forward_Facing_QCaor9ImJ2G,0,18.06889271736145,0,0,0,0,0,0,0,0,0,0,0,0
Grreat_Choice_Dog_Double_Dish_Plastic_Blue,0,7.793124198913574,0,0,0,0,0,0,0,0,0,0,0,0
TERREX_FAST_R,0,8.009336233139038,0,0,0,0,0,0,0,0,0,0,0,0
Tory_Burch_Kaitlin_Ballet_Mestico_in_BlackGold,8,43.91880249977112,5,8,8,8,4,6,7,8,3,6,7,8
Reebok_COMFORT_REEFRESH_FLIP,1,31.11739826202393,0,1,1,1,1,1,1,1,0,1,1,1
House_of_Cards_The_Complete_First_Season_4_Discs_DVD,0,44.7428023815155,0,0,0,0,0,0,0,0,0,0,0,0
NESCAFE_NESCAFE_TC_STKS_DECAF_6_CT,17,54.51386046409607,14,15,16,16,15,15,16,17,14,15,16,16
Weston_No_22_Cajun_Jerky_Tonic_12_fl_oz_nLj64ZnGwDh,58,71.54706192016602,45,53,55,57,56,56,57,58,45,53,55,57
Pokmon_X_Nintendo_3DS_Game,0,46.15579128265381,0,0,0,0,0,0,0,0,0,0,0,0
Justified_The_Complete_Fourth_Season_3_Discs_DVD,0,51.31918501853943,0,0,0,0,0,0,0,0,0,0,0,0
Cole_Hardware_Mini_Honey_Dipper,110,145.61586356163025,47,65,88,107,47,50,56,75,42,49,56,75
Tieks_Ballet_Flats_Electric_Snake,6,27.381182193756104,4,5,6,6,6,6,6,6,4,5,6,6
026_sponge,136,92.2733232975006,42,78,101,125,35,48,53,94,29,48,53,93
ClimaCool_Aerate_2_W_Wide,0,14.073106288909912,0,0,0,0,0,0,0,0,0,0,0,0
Gigabyte_GAZ97XSLI_10_motherboard_ATX_LGA1150_Socket_Z97,0,4.242382287979126,0,0,0,0,0,0,0,0,0,0,0,0
Ecoforms_Plant_Pot_GP9_SAND,19,41.59336733818054,17,19,19,19,19,19,19,19,17,19,19,19
Sea_to_Summit_Xl_Bowl,5,40.68001437187195,0,4,4,5,0,5,5,5,0,4,4,5
