name,number_successful_grasps,total_time,pos_drift_under_005,pos_drift_under_010,pos_drift_under_015,pos_drift_under_025,rot_drift_under_010,rot_drift_under_012,rot_drift_under_015,rot_drift_under_025,rot_pos_setting_1,rot_pos_setting_2,rot_pos_setting_3,rot_pos_setting_4
LADYBUG_BEAD,995,621.0716187953949,453,736,858,961,814,850,893,949,440,693,812,930
Olive_Kids_Butterfly_Garden_Munch_n_Lunch_Bag,7,25.35805439949036,1,4,4,6,6,6,7,7,1,4,4,6
Timberland_Mens_Earthkeepers_Stormbuck_Chukka,292,178.67226791381836,99,170,198,234,207,215,225,268,98,166,194,232
Pepsi_Cola_Wild_Cherry_Diet_12_12_fl_oz_355_ml_cans_144_fl_oz_426_lt,22,27.971690893173218,8,17,22,22,22,22,22,22,8,17,22,22
Reebok_FS_HI_MINI,390,269.0152099132538,151,247,288,343,306,319,336,373,147,243,286,341
031_spoon,775,562.5732383728027,260,446,540,649,367,423,505,641,214,356,451,605
Mens_Santa_Cruz_Thong_in_Chocolate_lvxYW7lek6B,389,225.27709460258484,96,173,234,308,241,264,297,347,95,162,223,300
Olive_Kids_Trains_Planes_Trucks_Bogo_Backpack,0,17.66170072555542,0,0,0,0,0,0,0,0,0,0,0,0
019_pitcher_base,173,149.25211906433103,92,124,141,159,154,163,164,170,92,124,141,159
Womens_Betty_Chukka_Boot_in_Salt_Washed_Red_AL2YrOt9CRy,380,273.23635506629944,138,232,291,331,280,297,312,356,134,224,277,326
REEF_BRAIDED_CUSHION,494,271.8833272457123,127,219,297,411,279,302,339,422,118,194,255,387
JarroSil_Activated_Silicon,681,313.98416543006897,343,512,587,638,575,591,613,647,342,498,569,629
Womens_Angelfish_Boat_Shoe_in_Linen_Oat,517,312.47370886802673,178,309,395,483,416,439,457,498,176,305,385,480
SORTING_TRAIN,329,171.772789478302,72,148,196,259,199,216,235,290,71,136,182,250
Netgear_Ac1750_Router_Wireless_Dual_Band_Gigabit_Router,57,51.718567848205566,31,37,43,49,52,55,57,57,31,37,43,49
CoQ10_BjTLbuRVt1t,895,413.3938181400299,579,738,811,853,796,813,835,858,575,726,796,845
Mens_Largo_Slip_On_in_Taupe_gooyS417q4R,405,246.34554839134216,144,228,293,364,302,324,341,386,142,225,287,361
Vans_Cereal_Honey_Nut_Crunch_11_oz_box,159,90.9081461429596,53,88,112,133,125,130,136,149,53,87,111,132
Diet_Pepsi_Soda_Cola12_Pack_12_oz_Cans,26,29.123114585876465,13,21,24,26,26,26,26,26,13,21,24,26
Ghost_6_GTX_Color_AnthBlckSlvrFernSulphSprng_Size_80,268,172.52155208587646,88,163,201,234,205,214,230,258,84,152,191,232
SCHOOL_BUS,861,476.75184416770935,464,677,747,827,655,691,727,790,446,624,699,786
Digital_Camo_Double_Decker_Lunch_Bag,4,23.92273211479187,2,4,4,4,4,4,4,4,2,4,4,4
Lactoferrin,810,403.1518611907959,517,678,734,784,733,757,771,790,514,673,726,783
Seagate_Archive_HDD_8_TB_Internal_hard_drive_SATA_6Gbs_35_ST8000AS0002,447,202.0776553153992,94,180,242,311,165,192,238,319,78,137,199,275
Pokmon_Y_Nintendo_3DS_Game,441,149.74225211143494,118,212,266,333,109,144,171,293,79,137,171,287
004_sugar_box,465,235.6269986629486,172,279,343,401,321,339,357,400,170,274,325,383
Fresca_Peach_Citrus_Sparkling_Flavored_Soda_12_PK,21,27.127710819244385,14,21,21,21,21,21,21,21,14,21,21,21
070-a_colored_wood_blocks,70,66.37905812263489,25,51,57,63,62,64,65,67,25,51,57,63
Cootie_Game_tDhURNbfU5J,13,27.07617139816284,9,13,13,13,13,13,13,13,9,13,13,13
Toysmith_Windem_Up_Flippin_Animals_Dog,994,570.1809210777283,561,827,950,992,914,932,944,987,557,807,915,986
Office_Depot_Dell_Series_1_Remanufactured_Ink_Cartridge_Black,494,233.5252356529236,211,329,395,452,394,408,423,454,211,325,383,438
Ecoforms_Plant_Container_Quadra_Sand_QP6,50,36.825191497802734,7,10,15,27,21,28,29,39,7,10,15,27
Retail_Leadership_Summit_tQFCizMt6g0,144,103.44686961174013,13,32,49,89,70,83,97,126,13,31,48,89
CREATIVE_BLOCKS_35_MM,135,73.26672053337097,27,57,87,109,103,108,120,129,27,56,86,108
Sapota_Threshold_4_Ceramic_Round_Planter_Red,503,362.6164121627808,270,371,427,472,418,432,449,486,270,367,417,469
Hasbro_Life_Board_Game,67,48.291961431503296,23,43,50,56,56,62,63,67,23,43,50,56
048_hammer,551,299.7088143825531,142,264,335,419,335,381,418,496,134,246,313,410
Crazy_Shadow_2,244,151.84858632087708,84,136,184,216,182,187,203,234,82,130,176,215
Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN,506,246.6704697608948,213,342,408,465,393,412,432,464,213,335,395,451
009_gelatin_box,732,374.1132175922394,288,435,518,636,426,461,518,608,266,380,459,591
Asus_Sabertooth_Z97_MARK_1_Motherboard_ATX_LGA1150_Socket,41,40.70844769477844,17,30,31,33,36,38,40,41,17,30,31,33
Asus_M5A78LMUSB3_Motherboard_Micro_ATX_Socket_AM3,127,70.00552701950073,42,80,96,109,106,108,111,122,42,80,94,109
Poppin_File_Sorter_Pink,136,66.99253726005554,19,37,56,83,61,70,87,117,18,35,54,83
60_CONSTRUCTION_SET,208,119.51832556724548,35,77,115,170,170,182,188,204,35,77,115,169
ZX700_mzGbdP3u6JB,244,160.60477304458618,84,148,178,217,194,202,219,234,84,147,178,215
Weston_No_22_Cajun_Jerky_Tonic_12_fl_oz_nLj64ZnGwDh,634,316.3496973514557,394,507,545,594,542,562,579,623,394,506,539,590
Home_Fashions_Washcloth_Olive_Green,387,215.24974608421329,119,189,241,293,180,204,229,301,107,171,214,282
Womens_Sparkle_Suede_Angelfish_in_Grey_Sparkle_Suede_Silver,525,314.3111500740051,171,287,379,477,406,428,451,499,167,278,367,464
Tieks_Ballet_Flats_Electric_Snake,476,285.5070080757141,171,290,368,419,368,382,397,438,171,283,352,407
Olive_Kids_Dinosaur_Land_Sidekick_Backpack,0,13.633716583251951,0,0,0,0,0,0,0,0,0,0,0,0
Santa_Cruz_Mens_YmsMDkFf11Z,344,212.0581965446472,111,180,225,291,269,285,305,331,111,177,221,291
Great_Jones_Wingtip_wxH3dbtlvBC,259,178.038512468338,91,154,198,232,211,222,232,250,90,151,194,230
050_medium_clamp,919,800.642261505127,356,576,719,840,524,576,642,782,312,458,580,760
Ecoforms_Plant_Container_Quadra_Turquoise_QP12,26,27.986369371414185,5,6,7,11,9,9,12,21,5,6,7,11
California_Navy_Tieks_Italian_Leather_Ballet_Flats,510,323.5398645401001,201,326,394,460,415,436,452,486,201,325,391,454
Shurtape_30_Day_Removal_UV_Delct_15,568,305.0895001888275,224,344,449,516,422,440,457,505,217,331,431,499
Transformers_Age_of_Extinction_Mega_1Step_Bumblebee_Figure,250,145.27458262443542,53,99,136,191,183,197,213,237,51,98,132,187
FIRE_TRUCK,576,286.86154198646545,97,218,330,457,345,383,426,513,93,205,299,443
Perricone_MD_No_Lipstick_Lipstick,856,405.42082238197327,475,676,763,828,736,768,789,831,472,661,749,817
Sienna_Brown_Croc_Tieks_Patent_Leather_Crocodile_Print_Ballet_Flats,470,292.9551293849945,162,265,334,405,347,372,401,434,161,260,330,398
3D_Dollhouse_Happy_Brother,907,516.4318137168884,292,518,681,816,520,578,665,808,261,443,586,761
Olive_Kids_Dinosaur_Land_Lunch_Box,92,75.29744720458984,49,74,82,89,86,89,92,92,49,74,82,89
Reebok_RETRO_RUSH_2V,488,295.13777136802673,173,289,362,419,372,395,416,465,171,285,357,418
Object_REmvBDJStub,213,131.49920511245728,28,60,100,150,124,140,158,191,27,58,97,148
Mens_Billfish_Slip_On_in_Coffee_nK6AJJAHOae,347,215.6728482246399,122,208,247,301,277,291,303,333,122,204,243,299
CASTLE_BLOCKS,182,107.3760998249054,33,66,101,140,124,136,147,169,33,64,100,139
Threshold_Bamboo_Ceramic_Soap_Dish,482,251.30114698410037,129,251,342,419,309,336,362,435,125,238,320,410
PureConnect_2_Color_AnthrcteKnckoutPnkGrnGecko_Size_50,360,242.0305688381195,130,219,259,320,276,296,317,343,127,210,255,313
Melissa_Doug_Felt_Food_Pizza_Set,177,110.697336435318,29,66,86,119,88,99,111,151,27,63,84,119
Netgear_Nighthawk_X6_AC3200_TriBand_Gigabit_Wireless_Router,31,35.94740843772888,14,20,24,28,29,29,31,31,14,20,24,28
Room_Essentials_Dish_Drainer_Collapsible_White,61,66.72291898727417,4,12,16,34,39,41,44,55,4,12,16,34
Little_Debbie_Cloud_Cakes_10_ct,131,76.21202301979065,49,80,97,118,109,114,124,130,49,80,97,118
016_pear,903,492.6822266578674,652,764,816,872,788,817,840,876,642,746,801,861
Down_To_Earth_Orchid_Pot_Ceramic_Red,264,206.2770025730133,107,194,224,246,223,228,241,257,107,193,223,246
Travel_Mate_P_series_Notebook,137,63.61315083503723,4,15,20,37,26,35,49,90,4,12,17,36
Perricone_MD_AcylGlutathione_Deep_Crease_Serum,552,262.51480507850647,262,384,458,519,453,475,494,530,262,380,452,513
013_apple,989,541.3814346790314,845,967,982,983,982,982,982,984,845,967,982,982
Marc_Anthony_Strictly_Curls_Curl_Envy_Perfect_Curl_Cream_6_fl_oz_bottle,398,186.42168164253235,176,285,334,377,343,357,369,393,176,281,328,375
Reebok_DMX_MAX_MANIA_WD_D,299,195.2224900722504,115,185,224,257,233,249,258,282,114,181,220,255
Threshold_Tray_Rectangle_Porcelain,291,136.4913468360901,22,72,119,181,96,117,152,229,22,64,100,180
GRANDMOTHER,797,429.50464129447937,231,414,531,657,452,512,561,692,217,382,478,631
SpiderMan_Titan_Hero_12Inch_Action_Figure_5Hnn4mtkFsP,403,199.5874719619751,65,135,181,265,260,285,326,372,65,129,176,259
Wilton_Pearlized_Sugar_Sprinkles_525_oz_Gold,755,354.1777608394623,412,593,646,691,617,634,664,705,410,577,627,682
Sushi_Mat,389,190.7093005180359,40,109,163,238,73,91,128,217,21,55,95,186
LEGO_Creationary_Game_ZJa163wlWp2,56,45.05611968040466,28,38,42,45,51,52,52,56,28,38,42,45
ASICS_GELLinksmaster_WhiteSilverCarolina_Blue,318,199.4781243801117,108,195,231,281,237,252,270,304,107,187,223,278
Threshold_Basket_Natural_Finish_Fabric_Liner_Small,48,62.464855432510376,9,15,21,29,26,28,33,42,9,15,21,29
SNAIL_MEASURING_TAPE,676,325.48344469070435,319,505,584,638,541,568,594,639,311,474,550,617
Mens_Bahama_in_White_vSwvGMCo32f,378,234.70985102653503,132,224,281,330,295,304,323,354,131,220,274,326
Ortho_Forward_Facing_3Q6J2oKJD92,183,112.315895318985,54,102,121,144,139,146,160,175,54,102,121,144
Squirt_Strain_Fruit_Basket,562,306.63894295692444,156,299,416,508,408,440,466,527,155,294,394,496
ASICS_GELDirt_Dog_4_SunFlameBlack,363,217.12591671943665,143,230,281,320,298,310,324,349,142,223,275,318
Cole_Hardware_Butter_Dish_Square_Red,534,284.88773560523987,201,354,428,487,400,422,443,498,188,332,397,480
BUILD_A_ZOO,266,140.82526516914368,34,86,121,159,101,125,147,193,31,72,105,147
Imaginext_Castle_Ogre,140,102.38149094581604,42,77,94,114,114,118,126,134,42,77,93,114
Womens_Authentic_Original_Boat_Shoe_in_Classic_Brown_Leather,522,321.2408607006073,215,346,406,470,408,431,452,494,212,339,398,465
ACE_Coffee_Mug_Kristen_16_oz_cup,487,325.13917326927185,200,302,364,431,373,385,411,460,198,290,348,425
Timberland_Mens_Earthkeepers_Casco_Bay_Canvas_Oxford,367,218.13308429718015,133,219,263,304,285,298,317,342,133,217,262,304
Pepsi_Cola_Caffeine_Free_12_12_fl_oz_355_ml_cans_144_fl_oz_426_lt,30,28.87748098373413,15,26,30,30,30,30,30,30,15,26,30,30
Womens_Hikerfish_Boot_in_Linen_Leather_Sparkle_Suede_imlP8VkwqIH,300,222.7307600975037,104,186,238,266,241,249,268,289,103,183,235,266
HAMMER_PEG,246,112.76997113227844,57,101,144,200,158,179,197,225,55,96,138,195
Circo_Fish_Toothbrush_Holder_14995988,446,304.0873749256134,145,265,335,396,348,366,390,420,143,256,326,388
ZX700_mf9Pc06uL06,272,181.3111815452576,85,150,195,247,212,227,238,261,83,148,193,247
Office_Depot_Canon_PGI22_Remanufactured_Ink_Cartridge_Black,520,251.05850410461423,234,364,424,476,411,425,447,484,234,358,413,468
Schleich_Bald_Eagle,803,480.4460082054138,160,341,492,689,422,488,566,723,143,290,420,655
Kanex_MultiSync_Wireless_Keyboard,288,138.2362334728241,41,90,123,169,77,100,132,201,28,63,94,151
065-e_cups,847,725.9677596092224,373,542,624,710,703,745,772,825,372,542,621,707
F10_TRX_FG_ssscuo9tGxb,423,261.38499760627747,172,271,324,376,343,353,372,409,169,266,320,375
Remington_TStudio_Hair_Dryer,335,192.22091674804688,132,203,248,285,255,269,289,315,130,199,241,281
Asus_Z87PRO_Motherboard_ATX_LGA1150_Socket,65,52.38050556182861,32,40,49,56,60,62,65,65,32,40,49,56
UGG_Classic_Tall_Womens_Boots_Chestnut_7,153,113.5952010154724,53,88,102,124,116,123,129,144,52,86,101,124
Phillips_Stool_Softener_Liquid_Gels_30_liquid_gels,682,318.64274501800537,318,455,532,630,520,550,592,638,313,436,515,612
TOOL_BELT,186,119.15121364593506,51,99,120,148,141,148,160,178,49,97,119,148
Womens_Suede_Bahama_in_Graphite_Suede_cUAjIMhWSO9,513,320.5491108894348,194,320,374,446,388,409,431,472,194,315,365,439
Seagate_1TB_Backup_Plus_portable_drive_for_Mac,630,218.92728567123413,140,269,353,480,160,205,265,436,92,167,224,395
Reebok_REALFLEX_SELECT,309,193.5184497833252,93,170,224,264,234,247,263,290,90,165,218,261
077_rubiks_cube,845,489.3861708641052,418,650,768,834,754,785,805,832,411,642,752,826
Asus_Sabertooth_990FX_20_Motherboard_ATX_Socket_AM3,44,38.113110065460205,22,31,34,38,38,39,42,44,21,30,34,38
RJ_Rabbit_Easter_Basket_Blue,104,77.81734538078308,40,60,72,83,76,81,86,99,40,60,71,83
Now_Designs_Snack_Bags_Bicycle_2_count,299,139.1833827495575,42,101,136,193,75,89,118,214,30,68,95,180
Chelsea_lo_fl_rdheel_zAQrnhlEfw8,569,352.5428206920624,187,316,411,497,410,433,460,526,185,304,390,487
Design_Ideas_Drawer_Store_Organizer,202,98.52551031112672,34,70,100,150,129,143,159,184,34,67,98,149
MK7,860,403.8715360164642,565,715,773,829,761,788,805,831,558,706,760,824
Perricone_MD_Super_Berry_Powder_with_Acai_Supplements,241,130.74429297447205,115,170,199,226,199,205,220,240,115,169,196,226
ZX700_lYiwcTIekXk,245,157.79062747955322,75,140,167,206,184,190,201,228,75,137,163,203
Pet_Dophilus_powder,795,382.79171657562256,528,654,720,762,717,725,745,769,528,647,712,758
Office_Depot_HP_61Tricolor_Ink_Cartridge,525,252.88090920448303,205,339,400,467,406,424,442,480,205,331,391,458
Epson_UltraChrome_T0548_Ink_Cartridge_Matte_Black_1pack,546,224.81196665763852,132,261,338,433,211,249,307,419,107,200,268,382
059_chain,372,198.4394679069519,53,106,153,239,160,192,223,303,48,95,142,236
SAMBA_HEMP,352,209.30042839050293,146,228,265,305,280,286,305,333,145,225,263,305
BREAKFAST_MENU,233,121.1398584842682,24,54,90,150,106,126,141,191,23,53,87,149
FRACTION_FUN_n4h4qte23QR,305,158.5474774837494,45,115,150,237,151,171,204,265,42,105,142,236
BALANCING_CACTUS,321,153.6332905292511,83,144,184,262,224,244,264,308,83,140,178,260
Theanine,851,413.5988590717316,509,676,760,812,750,770,797,816,505,663,753,805
Gigabyte_GA970AUD3P_10_Motherboard_ATX_Socket_AM3,68,48.52964448928833,31,46,52,60,59,64,67,68,31,46,52,60
Cole_Hardware_Antislip_Surfacing_White_2_x_60,312,169.98951172828674,130,214,253,289,249,262,276,305,130,213,249,289
026_sponge,683,418.2214810848236,220,377,483,579,225,270,328,473,159,239,309,456
In_Green_Company_Surface_Saver_Ring_10_Terra_Cotta,508,252.3499894142151,40,120,195,300,222,253,294,387,40,112,187,291
Mens_Tremont_Kiltie_Tassel_Loafer_in_Black_Amaretto_FT0I9OjSA6O,416,254.4628827571869,145,244,296,356,323,339,357,393,145,239,291,355
Granimals_20_Wooden_ABC_Blocks_Wagon,617,324.8565001487732,216,394,493,569,446,472,505,567,205,365,455,550
Now_Designs_Bowl_Akita_Black,322,230.10296630859372,95,170,228,278,184,207,235,295,94,160,206,266
LACING_SHEEP,667,366.8834795951843,277,453,555,629,582,610,623,651,277,452,552,626
Great_Jones_Wingtip_j5NV8GRnitM,284,192.3775537014008,73,148,195,240,210,226,241,265,73,147,190,238
GRANDFATHER_DOLL,776,435.1120698451996,182,372,481,633,409,452,497,639,172,325,416,573
Squirtin_Barnyard_Friends_4pk,505,246.5227422714233,160,267,334,405,344,368,392,460,155,255,315,398
Big_Dot_Aqua_Pencil_Case,413,249.3419005870819,249,338,366,383,360,371,382,407,247,334,362,381
Frozen_Olafs_In_Trouble_PopOMatic_Game,126,71.6773931980133,39,69,89,110,101,110,117,124,39,69,88,110
Seagate_1TB_Backup_Plus_portable_drive_Silver,630,225.44115042686465,131,241,360,477,160,203,263,430,89,153,221,394
Animal_Planet_Foam_2Headed_Dragon,230,120.79504895210266,27,78,107,158,139,158,181,207,26,75,102,154
Dino_5,494,279.27296686172485,117,206,285,401,313,348,386,448,113,200,275,393
Star_Wars_Rogue_Squadron_Nintendo_64,678,255.9855778217316,173,340,442,558,210,244,328,479,126,197,292,459
Saccharomyces_Boulardii_MOS_Value_Size,604,323.6945254802704,376,489,534,572,535,545,565,585,376,489,530,570
Cole_Hardware_Hammer_Black,737,349.7492635250092,319,499,586,656,537,575,627,706,303,467,555,645
002_master_chef_can_orig,321,208.33012700080872,176,248,279,310,297,303,315,320,176,248,278,310
CHICKEN_RACER,685,333.8867061138153,162,344,471,605,466,508,548,614,151,320,444,581
Ecoforms_Plant_Container_URN_SAN,274,218.14747095108032,125,190,216,245,226,233,245,269,125,190,215,245
FYW_DIVISION,230,158.37219047546387,89,146,172,196,190,197,204,219,88,145,169,194
SAMOA,272,166.70197939872742,89,177,204,240,218,227,239,262,88,176,201,239
063-a_marbles,869,708.9979236125946,276,548,704,841,706,755,799,847,269,529,687,827
Paper_Mario_Sticker_Star_Nintendo_3DS_Game,454,157.7712788581848,116,209,261,338,123,152,189,299,86,139,183,295
Nestle_Skinny_Cow_Dreamy_Clusters_Candy_Dark_Chocolate_6_pack_1_oz_pouches,235,119.61022067070007,108,161,180,205,191,198,210,223,108,160,180,205
Marc_Anthony_Skip_Professional_Oil_of_Morocco_Conditioner_with_Argan_Oil,672,320.2904739379883,293,426,489,569,478,502,537,606,288,408,459,546
Office_Depot_Dell_Series_11_Remanufactured_Ink_Cartridge_Black,508,234.38875794410703,224,348,406,459,402,419,432,462,223,344,400,446
ClimaCool_Aerate_2_W_Wide,315,204.2763638496399,101,194,237,276,246,255,276,302,99,186,232,275
Office_Depot_Canon_PG21XL_Remanufactured_Ink_Cartridge_Black,500,234.72113394737244,210,326,389,449,381,393,411,447,210,324,380,432
Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can_aX0ygjh3bxi,33,32.83489727973938,24,33,33,33,33,33,33,33,24,33,33,33
Reebok_FUELTRAIN,326,203.000723361969,121,190,242,280,254,261,279,307,121,188,238,279
Chefmate_8_Frypan,323,189.2511956691742,38,88,141,196,113,140,169,252,34,75,118,182
DRAGON_W,406,233.62437772750852,143,228,285,352,293,313,331,376,143,222,277,343
Ecoforms_Plant_Saucer_S14NATURAL,470,307.0499584674835,110,206,289,379,172,206,256,370,88,155,222,341
Room_Essentials_Mug_White_Yellow,442,317.5973241329193,175,268,318,395,337,357,381,421,174,264,314,389
073-c_lego_duplo,947,1044.3549172878263,437,680,824,907,723,780,819,891,411,628,753,871
D_ROSE_ENGLEWOOD_II,285,176.12780022621155,100,177,227,254,222,232,248,272,98,174,224,251
010_potted_meat_can,601,340.2038583755493,267,390,466,548,491,509,527,568,262,379,454,533
Womens_Teva_Capistrano_Bootie_ldjRT9yZ5Ht,303,179.53705525398254,82,156,202,238,216,227,238,274,82,155,197,234
042_adjustable_wrench,662,484.08403635025024,201,360,461,544,291,330,381,492,153,269,346,469
Nestle_Raisinets_Milk_Chocolate_35_oz_992_g,544,216.9419450759888,129,237,316,420,171,203,247,401,103,167,227,369
Frozen_Olafs_In_Trouble_PopOMatic_Game_OEu83W9T8pD,217,117.04003715515135,32,79,113,156,111,128,151,191,31,77,109,153
Pass_The_Popcorn_Movie_Guessing_Game,129,72.4222023487091,48,75,95,107,105,110,115,125,48,75,94,107
KS_Chocolate_Cube_Box_Assortment_By_Neuhaus_2010_Ounces,50,47.22446060180664,10,24,32,40,42,45,47,47,10,24,32,40
Womens_Cloud_Logo_Authentic_Original_Boat_Shoe_in_Black_Supersoft_8LigQYwf4gr,492,305.75400376319885,171,279,338,415,353,382,404,452,168,271,325,406
Epson_Ink_Cartridge_Black_200,520,212.5262649059296,103,215,290,382,178,220,261,372,81,158,226,340
Office_Depot_HP_96_Remanufactured_Ink_Cartridge_Black,470,235.58921360969543,183,287,345,412,332,357,380,428,183,281,334,404
Reebok_BREAKPOINT_LO_2V,512,307.01167488098145,195,322,393,465,397,427,446,491,192,314,382,461
Ecoforms_Plant_Container_QP_Turquoise,521,374.5282037258148,245,366,420,472,408,420,447,495,245,361,410,471
Womens_Bluefish_2Eye_Boat_Shoe_in_Tan,468,290.0057849884033,186,280,328,418,334,355,386,438,179,263,312,412
Reebok_SH_PRIME_COURT_LOW,429,287.2365982532501,171,265,318,376,340,352,367,409,169,261,312,370
028_skillet_lid,483,240.1054322719574,83,178,245,324,262,287,331,429,81,169,237,321
Cole_Hardware_Antislip_Surfacing_Material_White,151,106.41619539260864,77,113,126,141,132,136,137,149,76,111,124,139
Kotex_U_Barely_There_Liners_Thin_60_count,430,212.2356276512146,189,290,341,406,357,368,386,427,188,283,334,405
Swiss_Miss_Hot_Cocoa_KCups_Milk_Chocolate_12_count,199,112.01786923408508,85,143,159,187,160,173,182,199,83,140,158,187
F10_TRX_TF_rH7tmKCdUJq,372,241.12751960754397,161,249,289,331,304,318,340,363,160,248,289,330
Timberland_Mens_Earthkeepers_Stormbuck_Plain_Toe_Oxford,265,189.725353717804,103,171,205,237,225,233,241,258,102,167,203,236
Dino_4,659,373.36700987815857,145,282,408,542,412,451,503,594,134,262,378,525
VANS_FIRE_ROASTED_VEGGIE_CRACKERS_GLUTEN_FREE,180,95.97957062721252,73,121,140,158,148,151,161,176,73,121,140,158
Olive_Kids_Dinosaur_Land_Munch_n_Lunch,24,39.185884952545166,5,10,14,17,22,23,24,24,5,10,14,17
MINI_ROLLER,466,242.1540310382843,126,247,326,415,338,360,383,439,122,233,306,407
Perricone_MD_The_Cold_Plasma_Face_Eyes_Duo,250,132.1057734489441,118,167,196,227,202,209,220,243,118,164,195,227
PureConnect_2_Color_FernNightlifeSilverBlack_Size_70_5w0BYsiogeV,288,183.94295454025269,105,178,216,258,229,239,253,273,104,174,209,253
Central_Garden_Flower_Pot_Goo_425,532,405.4065501689911,256,360,429,484,406,424,455,513,253,355,417,479
Mens_RR_Moc_in_Navy_Suede_vmFfijhBzL3,377,230.27784776687625,127,216,276,334,296,316,333,368,125,211,270,334
Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard,81,54.82832908630371,36,54,63,72,71,74,78,80,36,54,63,72
TERREX_FAST_R,256,178.23020148277283,81,161,202,231,215,223,228,244,79,157,198,228
Organic_Whey_Protein_Vanilla,211,143.31936025619507,128,171,190,207,202,207,210,211,128,171,190,207
056_tennis_ball,1000,525.7038156986237,992,1000,1000,1000,1000,1000,1000,1000,992,1000,1000,1000
Reebok_STUDIO_BEAT_LOW_V,353,213.68634724617004,143,218,270,315,273,285,306,337,140,210,262,314
U_By_Kotex_Sleek_Regular_Unscented_Tampons_36_Ct_Box,176,97.99246764183044,79,121,146,170,150,157,165,176,79,120,146,170
Snack_Catcher_Snack_Dispenser,588,304.06807565689087,190,299,406,517,428,453,487,561,190,293,387,510
GARDEN_SWING,182,99.86562061309814,16,45,62,107,89,103,117,156,16,44,60,105
Reebok_SMOOTHFLEX_CUSHRUN_20,305,191.36948895454407,101,190,229,269,240,252,264,283,99,186,223,264
Womens_Canvas_Bahama_in_Black,485,300.77257108688354,184,304,372,443,379,409,437,465,183,299,364,442
Simon_Swipe_Game,264,146.88641905784607,52,109,141,180,137,150,171,225,50,106,136,179
Tune_Belt_Sport_Armband_For_Samsung_Galaxy_S3,292,151.65182256698608,82,163,198,239,201,210,222,251,78,155,195,236
Court_Attitude,211,140.31536436080933,73,127,153,184,159,172,180,199,73,123,150,182
TURBOPROP_AIRPLANE_WITH_PILOT,794,423.8152475357056,186,385,553,721,514,572,643,743,173,347,503,700
053_mini_soccer_ball,597,360.15186738967896,428,482,528,578,555,571,589,597,427,480,528,578
ASICS_GEL1140V_WhiteBlackSilver,307,203.93435716629028,134,201,242,276,246,259,272,296,133,197,236,275
Marvel_Avengers_Titan_Hero_Series_Doctor_Doom,341,184.3723781108856,35,91,154,231,196,223,255,298,34,87,146,229
Office_Depot_HP_75_Remanufactured_Ink_Cartridge_TriColor,459,233.5375981330872,161,262,325,399,324,349,370,418,161,257,316,390
Poppin_File_Sorter_White,134,70.3817982673645,10,31,50,85,57,68,84,116,8,28,43,84
Thomas_Friends_Wooden_Railway_Talking_Thomas_z7yi7UFHJRj,948,567.2462291717529,472,733,839,928,768,800,853,917,464,694,794,905
Gigabyte_GAZ97XSLI_10_motherboard_ATX_LGA1150_Socket_Z97,77,58.81826591491699,31,47,55,65,67,71,75,77,31,47,54,65
Perricone_MD_The_Metabolic_Formula_Supplements,193,105.56135845184326,97,144,168,185,169,173,181,193,97,144,167,185
Epson_DURABrite_Ultra_786_Black_Ink_Cartridge_T786120S,463,238.4975335597992,124,233,286,360,227,258,303,373,120,204,250,327
065-j_cups,632,497.9599215984345,295,402,462,533,483,500,528,591,295,398,453,522
ProSport_Harness_to_Booster_Seat,241,146.62718391418457,24,85,115,150,123,135,155,195,24,83,115,149
Epson_Ink_Cartridge_126_Yellow,544,219.812846660614,130,238,314,395,182,210,263,383,103,167,237,350
014_lemon,998,483.2782616615296,973,997,998,998,998,998,998,998,973,997,998,998
Nescafe_16Count_Dolce_Gusto_Cappuccino_Capsules,78,65.41060090065002,44,65,77,78,78,78,78,78,44,65,77,78
Razer_BlackWidow_Stealth_2014_Keyboard_07VFzIVabgh,141,85.68744969367981,13,31,52,82,65,72,86,115,13,29,49,82
Kotobuki_Saucer_Dragon_Fly,760,538.5932250022888,211,403,528,660,321,376,451,633,151,286,380,585
Azure_Snake_Tieks_Leather_Snake_Print_Ballet_Flats,538,336.30490803718567,200,328,412,491,424,446,473,519,197,320,402,489
QHPomegranate,813,395.8851504325866,476,651,726,778,700,734,754,780,475,642,712,773
Shark,223,131.1808259487152,68,136,154,179,170,178,185,212,68,134,152,175
Twinlab_Nitric_Fuel,774,383.8907239437103,490,613,666,719,667,682,703,735,490,608,658,713
Womens_Bluefish_2Eye_Boat_Shoe_in_White_Tumbled_YG44xIePRHw,454,273.979531288147,161,271,335,403,336,355,387,424,158,263,322,394
TWISTED_PUZZLE,311,158.94639229774475,40,92,127,193,102,119,145,234,35,81,116,187
Pinwheel_Pencil_Case,416,243.11745071411133,267,333,361,385,363,375,386,410,265,331,358,385
Office_Depot_Dell_Series_1_Remanufactured_Ink_Cartridge_TriColor,481,227.52790117263797,214,331,388,426,373,390,410,440,213,326,374,420
Timberland_Womens_Earthkeepers_Classic_Unlined_Boat_Shoe,439,281.3188033103943,157,258,324,394,330,358,382,414,155,252,312,385
